,0
98-12_split_2,193
98-13_split_0,600
98-13_split_2,760
98-14_split_2,1343
98-14_split_4,69
98-16_split_3,594
98-18_split_0,48
98-18_split_4,60
98-22_split_1,556
98-22_split_2,437
98-23_split_1,665
98-31_split_2,436
98-31_split_4,420
98-34_split_1,3
98-34_split_3,2
98-36_split_1,753
98-36_split_4,107
98-37_split_0,371
98-37_split_3,164
98-38_split_0,360
98-38_split_4,174
98-39_split_0,1076
98-39_split_3,222
98-41_split_0,464
98-41_split_2,254
98-42_split_4,77
98-44_split_0,257
98-44_split_2,176
98-44_split_4,829
98-45_split_1,256
98-45_split_3,466
98-50_split_0,311
98-50_split_1,151
98-50_split_3,825
98-52_split_0,216
98-52_split_2,284
98-54_split_3,123
98-54_split_4,755
98-56_split_0,405
98-56_split_2,115
98-58_split_0,85
98-58_split_4,33
98-59_split_2,259
98-59_split_3,186
98-60_split_1,139
98-60_split_2,524
98-61_split_1,323
98-61_split_4,587
98-62_split_0,235
98-62_split_1,688
98-64_split_1,637
98-64_split_4,329
98-66_split_1,309
98-66_split_4,552
98-67_split_0,561
98-67_split_1,856
98-68_split_1,418
98-68_split_3,279
98-69_split_3,263
98-69_split_4,374
98-70_split_2,424
98-70_split_3,197
98-72_split_3,931
98-78_split_2,250
98-78_split_4,403
98-80_split_1,583
98-80_split_2,142
98-81_split_3,426
98-84_split_1,34
98-84_split_4,43
98-86_split_1,421
98-86_split_2,367
98-87_split_1,375
98-87_split_3,469
98-88_split_3,481
98-91_split_1,171
98-91_split_4,806
98-92_split_2,144
98-92_split_4,387
98-93_split_1,80
98-94_split_0,30
98-94_split_2,204
98-95_split_3,309
98-95_split_4,386
98-96_split_1,1063
98-96_split_4,149
98-102_split_1,253
98-102_split_3,880
98-104_split_3,144
98-104_split_4,935
98-105_split_1,8
98-105_split_3,834
98-106_split_0,416
98-106_split_1,733
98-110_split_0,110
98-110_split_1,680
98-110_split_2,226
98-111_split_1,136
98-111_split_2,529
98-114_split_1,471
98-114_split_3,552
98-115_split_2,329
98-115_split_4,566
98-116_split_0,103
98-116_split_2,132
98-117_split_1,578
98-117_split_4,24
98-120_split_0,239
98-120_split_4,191
98-122_split_0,7
98-122_split_3,73
98-123_split_0,117
98-123_split_2,709
98-124_split_2,199
98-125_split_0,139
98-125_split_3,425
98-126_split_2,22
98-126_split_4,9
98-128_split_0,843
98-128_split_2,113
98-128_split_3,636
98-130_split_2,427
98-130_split_3,326
98-130_split_4,239
98-133_split_0,215
98-133_split_1,377
98-138_split_3,60
98-138_split_4,1180
98-139_split_1,572
98-139_split_2,200
98-140_split_0,918
98-142_split_0,167
98-142_split_3,1049
98-146_split_0,348
98-146_split_1,22
98-151_split_0,291
98-151_split_4,358
98-152_split_2,170
98-152_split_4,1007
98-153_split_1,287
98-153_split_3,875
98-154_split_2,544
98-154_split_3,499
98-156_split_1,742
98-156_split_2,206
98-157_split_1,157
98-157_split_2,1041
98-157_split_4,241
98-160_split_2,770
98-160_split_3,262
98-161_split_1,920
98-164_split_0,45
98-164_split_2,583
98-165_split_2,366
98-165_split_3,196
98-166_split_1,538
98-166_split_4,370
98-168_split_1,885
98-168_split_2,311
98-170_split_1,311
98-170_split_2,670
98-170_split_3,275
98-172_split_0,367
98-174_split_1,818
98-174_split_2,153
98-176_split_1,576
98-176_split_2,68
98-177_split_1,818
98-177_split_3,773
98-179_split_1,420
98-179_split_4,286
98-180_split_3,477
98-180_split_4,568
98-181_split_0,265
98-181_split_2,319
98-182_split_0,1026
98-182_split_4,412
98-183_split_3,12
98-183_split_4,499
98-184_split_0,95
98-184_split_4,265
98-186_split_1,380
98-186_split_2,162
98-187_split_3,943
98-188_split_3,1091
98-189_split_0,60
98-189_split_2,614
98-189_split_4,84
98-190_split_0,309
98-190_split_1,1111
98-190_split_3,35
98-191_split_2,933
98-191_split_4,139
98-192_split_0,415
98-192_split_1,985
98-193_split_0,470
98-193_split_2,151
98-194_split_2,107
98-194_split_4,133
98-195_split_0,218
98-195_split_3,231
98-196_split_0,970
98-196_split_3,682
98-197_split_1,737
98-197_split_4,131
98-198_split_1,273
98-198_split_3,361
98-198_split_4,689
98-199_split_2,941
99-3_split_3,912
99-3_split_4,692
99-4_split_1,582
99-4_split_3,612
99-5_split_3,376
99-5_split_4,48
99-9_split_4,337
99-10_split_1,746
99-10_split_3,258
99-11_split_2,972
99-11_split_4,446
99-14_split_1,548
99-14_split_3,53
99-16_split_4,815
99-17_split_1,266
99-17_split_2,180
99-17_split_4,883
99-18_split_0,493
99-18_split_1,271
99-19_split_0,863
99-19_split_4,28
99-20_split_0,594
99-20_split_1,90
99-24_split_1,666
99-24_split_3,105
99-27_split_0,606
99-27_split_4,663
99-28_split_0,344
99-28_split_2,157
99-31_split_2,661
99-31_split_4,62
99-32_split_2,316
99-35_split_0,558
99-35_split_1,24
99-36_split_4,533
99-38_split_1,487
99-38_split_4,570
99-43_split_1,107
99-43_split_3,354
99-46_split_1,150
99-46_split_2,387
99-46_split_4,770
99-51_split_2,617
99-52_split_0,61
99-52_split_2,380
99-55_split_1,363
99-55_split_2,1130
99-56_split_1,604
99-56_split_3,270
99-58_split_2,329
99-58_split_3,764
99-62_split_2,326
99-64_split_3,638
99-65_split_0,182
99-65_split_4,914
99-66_split_2,303
99-66_split_4,643
99-68_split_0,129
99-68_split_2,200
99-68_split_4,610
99-70_split_0,237
99-70_split_1,330
99-71_split_4,387
99-72_split_2,168
99-72_split_4,750
99-73_split_2,562
99-73_split_3,508
99-74_split_0,589
99-75_split_0,821
99-75_split_1,568
99-77_split_0,220
99-77_split_2,726
99-78_split_2,80
99-78_split_3,212
99-84_split_2,611
99-84_split_4,554
99-86_split_2,901
99-86_split_3,424
99-87_split_0,984
99-88_split_0,12
99-88_split_4,23
99-89_split_1,269
99-89_split_2,600
99-89_split_4,515
99-91_split_0,345
99-91_split_1,953
99-94_split_0,778
99-94_split_3,470
99-95_split_3,326
99-95_split_4,320
99-96_split_2,123
99-96_split_4,915
99-97_split_0,480
99-97_split_3,78
99-98_split_1,382
99-98_split_2,46
99-100_split_0,321
99-100_split_2,38
99-101_split_3,146
99-101_split_4,63
99-102_split_2,471
99-102_split_3,450
99-103_split_0,244
99-103_split_3,588
99-107_split_2,36
99-107_split_3,495
99-109_split_4,418
99-110_split_3,184
99-110_split_4,510
99-113_split_3,415
99-114_split_4,698
99-115_split_1,580
99-115_split_2,590
99-116_split_1,350
99-116_split_3,1059
99-117_split_0,534
99-117_split_2,222
99-118_split_0,279
99-118_split_2,880
99-119_split_1,735
99-119_split_4,209
99-120_split_0,79
99-120_split_4,311
99-121_split_1,352
99-122_split_0,1033
99-122_split_1,149
99-122_split_4,69
99-124_split_1,134
99-124_split_3,399
99-126_split_1,1015
99-126_split_2,210
99-128_split_0,803
99-128_split_1,50
99-129_split_1,230
99-129_split_3,1309
99-130_split_2,704
99-132_split_0,1137
99-132_split_2,92
99-133_split_1,89
99-133_split_4,319
99-135_split_0,620
99-135_split_1,591
99-137_split_0,306
99-137_split_1,211
99-139_split_0,662
99-139_split_2,545
99-140_split_1,423
99-140_split_3,491
99-141_split_3,25
99-141_split_4,583
99-142_split_1,199
99-143_split_0,511
99-143_split_2,255
99-145_split_1,1011
99-145_split_2,50
99-146_split_1,638
99-146_split_2,56
99-147_split_2,78
99-147_split_4,828
99-148_split_3,827
99-149_split_2,2364
99-149_split_4,1698
99-153_split_2,30
99-153_split_4,99
99-154_split_2,66
99-154_split_4,1208
99-155_split_0,615
99-155_split_1,169
99-157_split_1,138
99-157_split_2,433
99-158_split_0,438
99-158_split_1,495
99-158_split_3,441
99-162_split_1,441
99-163_split_1,598
99-163_split_2,138
99-164_split_2,593
99-164_split_3,339
99-164_split_4,237
99-165_split_3,97
99-165_split_4,623
99-166_split_0,652
99-166_split_2,19
99-168_split_2,889
99-168_split_4,99
99-170_split_0,1001
99-170_split_3,19
99-173_split_1,345
99-175_split_3,299
99-175_split_4,217
99-176_split_2,488
99-176_split_4,371
99-177_split_0,3312
99-177_split_1,122
99-177_split_2,470
99-177_split_4,1056
99-178_split_2,812
99-178_split_3,68
99-179_split_0,618
99-179_split_2,120
99-180_split_1,718
99-180_split_4,18
99-181_split_0,1271
99-182_split_1,488
99-182_split_2,689
99-185_split_0,284
99-185_split_3,347
99-186_split_0,1171
99-186_split_2,120
99-188_split_0,672
99-188_split_2,595
99-190_split_2,411
99-190_split_4,520
99-191_split_2,300
99-191_split_4,43
99-192_split_0,673
99-192_split_3,532
99-193_split_1,306
99-193_split_3,170
99-193_split_4,244
99-195_split_1,171
99-195_split_3,468
99-196_split_3,260
99-196_split_4,255
99-197_split_0,388
99-197_split_3,404
99-198_split_1,538
100-5_split_3,551
100-5_split_4,724
100-6_split_2,87
100-6_split_4,515
100-9_split_0,1465
100-9_split_1,286
100-10_split_0,243
100-10_split_1,663
100-12_split_2,2063
100-12_split_3,170
100-16_split_0,609
100-16_split_4,163
100-18_split_0,885
100-18_split_2,721
100-19_split_0,284
100-19_split_3,528
100-21_split_0,300
100-22_split_2,159
100-22_split_3,427
100-24_split_1,798
100-24_split_3,2105
100-25_split_1,443
100-25_split_2,395
100-28_split_0,669
100-28_split_2,1188
100-31_split_2,801
100-31_split_4,315
100-32_split_3,1390
100-42_split_3,520
100-42_split_4,302
100-46_split_0,36
100-47_split_2,1215
100-47_split_3,171
100-50_split_1,523
100-53_split_1,108
100-53_split_3,38
100-55_split_2,413
100-55_split_4,442
100-58_split_0,88
100-58_split_3,62
100-58_split_4,1083
100-61_split_0,899
100-61_split_3,713
100-62_split_1,311
100-62_split_4,2096
100-63_split_2,549
100-63_split_4,155
100-65_split_0,700
100-65_split_4,248
100-66_split_3,1317
100-67_split_0,609
100-67_split_2,955
100-68_split_1,1175
100-68_split_4,221
100-73_split_1,82
100-73_split_2,581
100-75_split_1,742
100-75_split_2,705
100-75_split_3,1167
100-76_split_0,360
100-77_split_3,672
100-78_split_0,74
100-79_split_0,774
100-79_split_3,938
100-79_split_4,65
100-80_split_2,73
100-80_split_4,719
100-84_split_1,1117
100-84_split_4,28
100-87_split_1,1087
100-87_split_2,486
100-89_split_0,1303
100-89_split_3,960
100-92_split_1,204
100-92_split_2,1800
100-94_split_0,1191
100-94_split_3,374
100-95_split_0,2232
100-95_split_3,435
100-96_split_1,713
100-96_split_3,80
100-98_split_0,245
100-98_split_2,262
100-101_split_2,496
100-101_split_3,305
100-103_split_1,328
100-103_split_2,622
100-104_split_3,389
100-104_split_4,271
100-105_split_2,1440
100-107_split_3,980
100-108_split_2,925
100-108_split_3,78
100-111_split_4,580
100-113_split_0,1643
100-113_split_2,445
100-114_split_1,224
100-114_split_3,830
100-115_split_3,1580
100-116_split_1,871
100-117_split_0,763
100-117_split_2,704
100-119_split_0,735
100-119_split_4,1033
100-120_split_1,503
100-120_split_3,689
100-121_split_1,352
100-121_split_2,1166
100-122_split_1,15
100-122_split_3,1154
100-123_split_2,1623
100-123_split_4,605
100-124_split_0,736
100-124_split_2,329
100-125_split_1,1200
100-125_split_4,307
100-127_split_0,1577
100-127_split_1,105
100-127_split_3,602
100-128_split_1,1422
100-128_split_4,336
100-129_split_0,220
100-129_split_2,1786
100-132_split_2,326
100-133_split_1,202
100-135_split_1,617
100-135_split_2,251
100-135_split_4,1712
100-137_split_0,279
100-137_split_2,1770
100-138_split_3,1700
100-138_split_4,133
100-139_split_0,113
100-139_split_1,13
100-140_split_0,488
100-140_split_4,597
100-141_split_1,131
100-142_split_2,184
100-142_split_4,971
100-143_split_1,262
100-144_split_2,675
100-144_split_4,1831
100-145_split_3,31
100-145_split_4,797
100-151_split_2,339
100-151_split_3,800
100-152_split_0,135
100-152_split_2,195
100-153_split_4,1528
100-154_split_0,29
100-154_split_1,16
100-155_split_0,458
100-155_split_1,1039
100-157_split_0,444
100-157_split_3,828
100-158_split_1,608
100-158_split_2,256
100-158_split_3,465
100-162_split_0,858
100-162_split_1,1024
100-163_split_2,644
100-165_split_3,32
100-165_split_4,63
100-166_split_3,1395
100-168_split_0,258
100-170_split_2,983
100-170_split_3,408
100-171_split_0,626
100-171_split_2,85
100-172_split_0,1764
100-172_split_3,82
100-174_split_0,940
100-178_split_2,345
100-178_split_3,486
100-180_split_1,247
100-180_split_3,2305
100-181_split_2,702
100-181_split_3,639
100-182_split_0,808
100-182_split_3,939
100-184_split_0,476
100-184_split_1,1146
100-185_split_0,124
100-185_split_4,175
100-186_split_0,168
100-186_split_3,348
100-188_split_0,400
100-188_split_4,1110
100-189_split_2,224
100-190_split_1,664
100-190_split_2,871
100-192_split_0,95
100-192_split_1,34
100-194_split_2,826
100-194_split_4,332
100-196_split_3,1588
100-196_split_4,724
100-197_split_2,1219
100-198_split_0,717
100-198_split_4,448
101-4_split_0,525
101-4_split_1,3512
101-8_split_3,3243
101-9_split_1,200
101-9_split_2,3524
101-10_split_1,128
101-10_split_2,1083
101-11_split_0,625
101-11_split_4,658
101-12_split_1,4191
101-12_split_3,395
101-13_split_1,4472
101-16_split_0,2557
101-16_split_1,3531
101-21_split_2,2421
101-26_split_0,1127
101-26_split_2,1049
101-27_split_1,2601
101-27_split_3,1555
101-28_split_1,334
101-28_split_2,2549
101-30_split_2,373
101-30_split_3,3649
101-31_split_0,1575
101-31_split_3,1271
101-32_split_1,983
101-32_split_4,1189
101-33_split_0,2740
101-33_split_4,88
101-34_split_3,107
101-36_split_0,1137
101-36_split_2,312
101-37_split_0,291
101-37_split_1,4835
101-46_split_0,3169
101-46_split_3,828
101-50_split_4,1062
101-51_split_0,1067
101-51_split_3,248
101-52_split_2,172
101-52_split_4,1567
101-53_split_4,1075
101-56_split_2,502
101-56_split_3,306
101-57_split_0,748
101-58_split_0,63
101-58_split_2,451
101-59_split_3,124
101-60_split_1,500
101-60_split_2,1845
101-60_split_3,730
101-61_split_3,335
101-61_split_4,1096
101-63_split_1,375
101-64_split_0,540
101-64_split_4,323
101-66_split_2,64
101-68_split_2,183
101-68_split_3,1098
101-70_split_2,2359
101-70_split_3,81
101-71_split_3,1181
101-71_split_4,178
101-73_split_1,276
101-73_split_3,1257
101-74_split_0,648
101-75_split_0,659
101-75_split_2,2134
101-80_split_0,798
101-81_split_1,17
101-82_split_0,238
101-82_split_4,368
101-83_split_1,675
101-83_split_2,1022
101-86_split_0,822
101-86_split_2,1004
101-90_split_2,465
101-90_split_4,262
101-91_split_1,142
101-91_split_2,481
101-91_split_4,1107
101-93_split_0,289
101-93_split_1,247
101-94_split_3,417
101-95_split_1,102
101-95_split_2,263
101-95_split_3,50
101-95_split_4,338
101-96_split_2,65
101-96_split_4,228
101-97_split_2,452
101-97_split_4,309
101-98_split_3,882
101-102_split_1,665
101-102_split_4,884
101-104_split_0,580
101-104_split_3,2716
101-104_split_4,1423
101-105_split_3,2982
101-109_split_3,3356
101-110_split_2,61
101-110_split_4,3644
101-111_split_1,931
101-111_split_4,626
101-113_split_0,1967
101-113_split_2,1036
101-114_split_3,65
101-114_split_4,3931
101-117_split_3,2883
101-117_split_4,738
101-121_split_2,799
101-121_split_3,3329
101-123_split_1,3362
101-123_split_3,970
101-124_split_3,41
101-124_split_4,4228
101-125_split_0,373
101-126_split_0,3434
101-126_split_3,425
101-127_split_0,1804
101-129_split_0,610
101-129_split_3,3295
101-131_split_1,1951
101-131_split_3,2006
101-131_split_4,1168
101-133_split_1,1335
101-133_split_2,929
101-133_split_3,1298
101-133_split_4,714
101-134_split_2,1055
101-134_split_4,2490
101-136_split_2,3394
101-136_split_4,687
101-137_split_1,220
101-137_split_4,4089
101-138_split_0,161
101-138_split_4,1321
101-139_split_1,56
101-139_split_3,112
101-140_split_0,2694
101-140_split_1,1315
101-140_split_2,1211
101-142_split_0,1296
101-142_split_4,754
101-143_split_2,3411
101-144_split_1,1658
101-144_split_2,2740
101-146_split_0,1706
101-146_split_1,838
101-148_split_0,3728
101-148_split_4,522
101-149_split_1,982
101-149_split_2,2835
101-151_split_1,861
101-154_split_3,925
101-156_split_0,405
101-156_split_1,1713
101-156_split_4,873
101-157_split_0,2198
101-157_split_2,231
101-158_split_0,689
101-159_split_2,61
101-159_split_3,627
101-160_split_3,322
101-160_split_4,372
101-162_split_1,26
101-162_split_3,652
101-163_split_1,1640
101-163_split_4,702
101-164_split_3,1033
101-165_split_1,2437
101-166_split_2,155
101-166_split_3,1250
101-168_split_3,1059
101-170_split_0,1768
101-170_split_1,134
101-171_split_1,709
101-171_split_3,2250
101-171_split_4,222
101-172_split_1,1125
101-173_split_1,239
101-173_split_3,2414
101-174_split_2,141
101-174_split_3,941
101-175_split_0,623
101-175_split_3,1226
101-176_split_1,801
101-177_split_0,787
101-178_split_1,120
101-178_split_3,946
101-179_split_0,515
101-179_split_3,2112
101-179_split_4,119
101-180_split_3,500
101-185_split_1,1112
101-185_split_2,964
101-186_split_1,914
101-186_split_2,170
101-187_split_1,1306
101-187_split_4,165
101-188_split_1,107
101-188_split_3,753
101-190_split_2,1089
101-190_split_3,451
101-191_split_1,408
101-191_split_4,1207
101-193_split_1,600
101-193_split_2,473
101-194_split_0,236
101-194_split_4,316
101-195_split_2,238
101-195_split_3,89
101-196_split_3,1487
101-196_split_4,1290
101-197_split_0,3003
101-197_split_2,217
101-198_split_2,105
101-198_split_4,943
101-199_split_4,1365
102-1_split_1,49
102-1_split_3,46
102-2_split_1,18
102-3_split_2,480
102-5_split_4,141
102-6_split_1,238
102-6_split_3,123
102-10_split_1,106
102-12_split_0,233
102-12_split_1,396
102-15_split_1,121
102-16_split_2,65
102-17_split_1,146
102-17_split_3,199
102-19_split_0,3
102-19_split_2,71
102-19_split_3,308
102-23_split_2,247
102-24_split_1,189
102-24_split_3,171
102-25_split_1,171
102-25_split_2,264
102-27_split_0,59
102-27_split_2,260
102-28_split_0,518
102-28_split_4,162
102-35_split_0,132
102-35_split_3,42
102-36_split_1,72
102-36_split_2,138
102-37_split_3,180
102-37_split_4,203
102-39_split_4,59
102-40_split_0,282
102-40_split_1,385
102-41_split_3,138
102-41_split_4,312
102-43_split_2,189
102-43_split_3,24
102-49_split_2,360
102-49_split_3,88
102-51_split_3,45
102-51_split_4,21
102-53_split_4,245
102-56_split_0,210
102-56_split_1,369
102-57_split_0,218
102-57_split_1,278
102-58_split_2,101
102-58_split_3,66
102-59_split_1,153
102-59_split_2,36
102-60_split_0,135
102-61_split_0,143
102-61_split_3,289
102-63_split_1,118
102-63_split_3,354
102-64_split_0,333
102-64_split_3,31
102-65_split_2,118
102-65_split_3,249
102-67_split_2,41
102-68_split_2,178
102-68_split_4,48
102-69_split_1,422
102-69_split_4,149
102-70_split_1,220
102-70_split_2,61
102-71_split_2,159
102-72_split_2,175
102-73_split_0,349
102-74_split_1,126
102-75_split_2,187
102-76_split_2,304
102-76_split_3,269
102-77_split_3,298
102-79_split_3,153
102-80_split_2,488
102-83_split_1,212
102-83_split_3,42
102-84_split_0,203
102-84_split_1,276
102-87_split_0,212
102-88_split_0,39
102-88_split_4,1
102-89_split_1,242
102-89_split_2,44
102-90_split_0,476
102-90_split_3,48
102-93_split_0,267
102-93_split_1,365
102-94_split_0,177
102-94_split_1,319
102-94_split_3,233
102-95_split_2,238
102-96_split_0,2
102-99_split_0,39
102-99_split_2,558
102-100_split_3,132
102-101_split_2,113
102-101_split_3,424
102-102_split_1,27
102-102_split_2,208
102-103_split_0,407
102-103_split_2,18
102-104_split_1,434
102-104_split_3,91
102-108_split_2,174
102-108_split_3,78
102-109_split_0,40
102-109_split_4,207
102-110_split_0,459
102-111_split_1,256
102-111_split_3,218
102-111_split_4,115
102-112_split_2,506
102-112_split_3,69
102-113_split_0,101
102-113_split_4,250
102-114_split_0,449
102-114_split_4,69
102-115_split_3,472
102-116_split_2,294
102-118_split_0,26
102-118_split_1,290
102-119_split_0,349
102-119_split_1,72
102-122_split_0,279
102-122_split_1,72
102-122_split_2,138
102-122_split_3,16
102-125_split_2,81
102-126_split_2,81
102-126_split_3,191
102-126_split_4,331
102-127_split_0,268
102-127_split_3,118
102-129_split_2,288
102-129_split_3,194
102-132_split_1,50
102-132_split_2,425
102-133_split_4,57
102-135_split_1,136
102-135_split_4,68
102-136_split_2,333
102-138_split_0,221
102-139_split_0,231
102-139_split_2,158
102-140_split_0,241
102-142_split_0,43
102-142_split_4,271
102-143_split_1,561
102-144_split_0,187
102-145_split_2,159
102-145_split_4,213
102-146_split_3,132
102-146_split_4,172
102-147_split_0,137
102-147_split_2,460
102-148_split_1,308
102-148_split_2,125
102-150_split_4,332
102-151_split_1,80
102-151_split_3,133
102-152_split_0,31
102-152_split_1,274
102-153_split_1,411
102-153_split_4,69
102-154_split_0,413
102-154_split_2,58
102-155_split_3,306
102-155_split_4,177
102-156_split_0,82
102-156_split_3,339
102-157_split_0,166
102-157_split_2,447
102-158_split_1,209
102-158_split_3,219
102-159_split_1,512
102-159_split_4,102
102-161_split_1,246
102-161_split_4,177
102-162_split_1,180
102-162_split_3,12
102-164_split_0,293
102-164_split_1,214
102-165_split_2,455
102-166_split_2,360
102-167_split_2,218
102-167_split_3,165
102-168_split_3,246
102-168_split_4,366
102-169_split_2,143
102-171_split_0,312
102-171_split_4,92
102-172_split_1,115
102-172_split_2,192
102-172_split_3,171
102-173_split_1,543
102-173_split_4,11
102-174_split_1,111
102-175_split_1,98
102-175_split_2,194
102-175_split_4,78
102-176_split_3,23
102-177_split_1,146
102-177_split_4,100
102-178_split_2,343
102-180_split_1,305
102-180_split_2,267
102-181_split_0,186
102-181_split_3,267
102-182_split_0,363
102-182_split_4,82
102-183_split_0,205
102-184_split_1,3
102-184_split_3,252
102-185_split_0,117
102-185_split_2,310
102-186_split_0,296
102-186_split_2,156
102-187_split_0,452
102-187_split_4,78
102-188_split_1,93
102-189_split_1,53
102-189_split_3,262
102-190_split_3,406
102-191_split_1,153
102-193_split_2,608
102-194_split_0,243
102-194_split_2,145
102-195_split_0,90
102-195_split_1,335
102-196_split_0,32
102-196_split_2,175
102-197_split_0,296
102-197_split_2,205
102-198_split_2,403
103-1_split_2,297
103-1_split_3,95
103-3_split_2,198
103-3_split_3,212
103-5_split_0,251
103-5_split_1,37
103-5_split_4,265
103-6_split_0,189
103-6_split_2,264
103-8_split_1,785
103-8_split_2,16
103-8_split_3,24
103-9_split_2,437
103-11_split_0,283
103-11_split_4,278
103-12_split_0,156
103-12_split_2,299
103-13_split_0,291
103-13_split_4,70
103-21_split_0,346
103-21_split_4,418
103-22_split_3,239
103-22_split_4,293
103-23_split_4,74
103-24_split_0,86
103-24_split_1,242
103-25_split_0,203
103-25_split_1,302
103-26_split_0,132
103-26_split_4,232
103-28_split_2,90
103-29_split_1,77
103-32_split_2,371
103-32_split_3,23
103-37_split_0,192
103-37_split_2,112
103-39_split_2,190
103-41_split_2,78
103-41_split_3,556
103-42_split_2,474
103-45_split_3,280
103-47_split_1,27
103-47_split_2,131
103-48_split_0,555
103-48_split_3,41
103-50_split_1,21
103-50_split_3,508
103-51_split_0,57
103-51_split_1,227
103-52_split_0,143
103-52_split_2,123
103-54_split_3,328
103-54_split_4,67
103-55_split_4,331
103-58_split_3,464
103-61_split_0,132
103-61_split_3,244
103-62_split_1,105
103-63_split_0,283
103-63_split_3,200
103-64_split_3,430
103-64_split_4,180
103-67_split_3,568
103-67_split_4,43
103-69_split_1,110
103-69_split_2,18
103-71_split_0,145
103-71_split_1,208
103-72_split_1,175
103-72_split_4,222
103-73_split_2,479
103-74_split_2,174
103-75_split_0,77
103-75_split_1,273
103-76_split_0,89
103-76_split_3,291
103-77_split_0,352
103-77_split_2,363
103-80_split_0,355
103-83_split_2,274
103-83_split_3,96
103-84_split_0,452
103-84_split_4,203
103-85_split_1,157
103-85_split_2,370
103-85_split_3,77
103-86_split_4,275
103-87_split_3,68
103-87_split_4,64
103-90_split_0,443
103-90_split_2,313
103-92_split_1,55
103-92_split_4,611
103-93_split_1,85
103-93_split_2,184
103-95_split_1,191
103-96_split_3,158
103-96_split_4,110
103-97_split_0,133
103-97_split_1,325
103-97_split_3,177
103-98_split_1,34
103-98_split_4,397
103-99_split_1,95
103-99_split_3,203
103-100_split_0,118
103-100_split_4,195
103-101_split_3,451
103-101_split_4,197
103-105_split_1,340
103-105_split_4,305
103-107_split_3,171
103-109_split_1,365
103-109_split_4,158
103-110_split_0,160
103-110_split_4,296
103-111_split_0,133
103-111_split_1,319
103-113_split_0,150
103-113_split_1,99
103-113_split_2,143
103-114_split_1,370
103-114_split_2,146
103-114_split_4,208
103-115_split_1,158
103-115_split_3,360
103-119_split_2,56
103-119_split_3,529
103-120_split_1,42
103-120_split_4,80
103-121_split_0,237
103-122_split_2,470
103-122_split_3,271
103-123_split_1,49
103-123_split_2,268
103-123_split_3,124
103-125_split_4,257
103-127_split_1,383
103-128_split_0,194
103-128_split_1,29
103-129_split_0,158
103-129_split_1,141
103-129_split_4,218
103-130_split_1,470
103-130_split_2,163
103-130_split_3,70
103-131_split_0,370
103-131_split_3,330
103-132_split_1,360
103-132_split_3,59
103-133_split_0,129
103-133_split_3,121
103-133_split_4,269
103-135_split_2,99
103-135_split_4,371
103-136_split_0,196
103-136_split_2,360
103-137_split_1,177
103-137_split_3,116
103-138_split_2,76
103-139_split_2,183
103-139_split_3,107
103-140_split_2,181
103-141_split_2,465
103-142_split_1,193
103-142_split_2,148
103-144_split_1,54
103-144_split_2,482
103-145_split_1,358
103-145_split_3,39
103-146_split_1,318
103-147_split_0,39
103-147_split_3,56
103-149_split_1,38
103-149_split_4,379
103-150_split_0,291
103-150_split_4,301
103-151_split_1,43
103-151_split_2,194
103-152_split_0,60
103-152_split_1,139
103-153_split_2,275
103-153_split_3,170
103-154_split_0,177
103-154_split_2,22
103-156_split_1,571
103-156_split_4,26
103-157_split_0,161
103-157_split_4,21
103-158_split_0,153
103-158_split_4,124
103-159_split_2,282
103-160_split_0,149
103-160_split_2,231
103-160_split_4,36
103-161_split_2,188
103-161_split_4,376
103-162_split_2,116
103-162_split_3,434
103-163_split_0,164
103-163_split_4,386
103-164_split_0,320
103-164_split_1,126
103-165_split_2,186
103-165_split_4,275
103-166_split_2,255
103-167_split_0,368
103-167_split_2,119
103-168_split_0,404
103-168_split_2,14
103-169_split_2,87
103-169_split_3,327
103-170_split_1,300
103-171_split_3,207
103-172_split_3,12
103-172_split_4,130
103-173_split_0,106
103-173_split_2,172
103-174_split_3,262
103-175_split_4,256
103-176_split_0,230
103-177_split_2,308
103-178_split_1,422
103-178_split_3,155
103-180_split_1,183
103-180_split_3,301
103-180_split_4,227
103-181_split_3,193
103-181_split_4,405
103-182_split_1,343
103-182_split_2,99
103-183_split_1,63
103-183_split_3,197
103-184_split_1,540
103-184_split_3,19
103-185_split_0,216
103-185_split_3,268
103-187_split_2,260
103-187_split_3,151
103-187_split_4,342
103-188_split_0,44
103-188_split_2,340
103-190_split_1,125
103-190_split_3,567
103-191_split_0,139
103-191_split_3,436
103-192_split_2,73
103-192_split_3,292
103-195_split_0,374
103-195_split_4,293
103-196_split_1,394
103-196_split_3,89
103-197_split_0,10
103-197_split_3,371
103-199_split_0,472
103-199_split_4,67
104-6_split_0,1643
104-10_split_2,39
104-12_split_0,219
104-12_split_2,888
104-12_split_4,871
104-13_split_0,578
104-13_split_2,2131
104-14_split_1,715
104-14_split_4,814
104-15_split_0,243
104-15_split_2,1611
104-15_split_4,528
104-19_split_1,754
104-19_split_4,206
104-20_split_1,783
104-24_split_0,833
104-24_split_1,916
104-26_split_0,1028
104-26_split_4,1117
104-31_split_3,2219
104-33_split_3,833
104-33_split_4,694
104-37_split_0,349
104-37_split_1,1137
104-40_split_2,383
104-40_split_3,1441
104-43_split_4,741
104-45_split_4,1340
104-46_split_0,64
104-46_split_2,1222
104-48_split_0,1010
104-49_split_2,1360
104-51_split_0,591
