,mean,min,max
4-36,800.4,165.0,2082.0
4-37,798.8,384.0,1441.0
4-38,1181.0,241.0,2166.0
4-39,803.4,0.0,1634.0
4-40,1726.4,324.0,3187.0
4-41,1299.2,177.0,2290.0
4-42,1327.4,158.0,4434.0
4-43,1717.4,428.0,5380.0
4-44,1295.0,421.0,2521.0
4-45,363.0,141.0,869.0
4-46,1282.0,464.0,2037.0
4-47,1305.2,364.0,2075.0
4-48,1289.6,284.0,1940.0
4-49,1306.4,540.0,3073.0
4-50,1328.0,340.0,2121.0
4-51,1304.4,564.0,2252.0
4-52,1748.6,791.0,2973.0
4-53,1277.2,490.0,1972.0
4-54,1325.0,175.0,3758.0
4-55,1295.2,334.0,2769.0
4-56,1280.4,0.0,2882.0
4-57,1294.6,227.0,2811.0
4-58,1278.4,2.0,2124.0
4-59,828.0,20.0,2115.0
4-60,540.6,361.0,1105.0
4-61,521.0,252.0,988.0
4-62,521.4,167.0,1291.0
4-63,528.0,75.0,1350.0
4-64,527.8,358.0,663.0
4-65,532.4,72.0,1205.0
4-66,520.6,76.0,924.0
4-67,529.6,188.0,1336.0
4-68,529.4,121.0,1040.0
4-69,508.6,290.0,1003.0
4-70,527.0,267.0,1001.0
4-71,200.2,19.0,402.0
4-72,525.0,124.0,1272.0
4-73,539.4,0.0,888.0
4-74,535.4,121.0,963.0
4-75,533.0,103.0,1335.0
4-76,539.2,9.0,1514.0
4-77,545.4,35.0,1304.0
4-78,554.8,196.0,820.0
4-79,526.0,218.0,1225.0
4-80,460.6,20.0,1941.0
4-81,563.8,62.0,1539.0
4-82,620.8,111.0,1309.0
4-83,572.0,309.0,1205.0
4-84,611.8,205.0,1368.0
4-85,575.8,102.0,1218.0
4-86,291.6,0.0,666.0
4-87,625.2,252.0,889.0
4-88,620.4,207.0,1338.0
4-89,576.4,125.0,1538.0
4-90,616.2,34.0,1115.0
4-91,603.2,40.0,1417.0
4-92,631.4,282.0,1218.0
4-93,572.8,174.0,999.0
4-94,621.0,93.0,1057.0
4-95,571.8,100.0,1481.0
4-96,565.0,227.0,1368.0
4-97,621.6,296.0,1349.0
4-98,618.6,26.0,1302.0
4-99,407.2,103.0,892.0
4-100,615.2,133.0,1086.0
4-101,620.6,367.0,1505.0
4-102,606.4,243.0,792.0
4-103,630.6,82.0,1958.0
4-104,605.8,123.0,992.0
4-105,999.2,247.0,1791.0
4-106,598.4,86.0,1109.0
4-107,911.4,155.0,2410.0
4-108,744.2,336.0,1130.0
4-109,604.0,136.0,1652.0
4-110,605.4,52.0,1526.0
4-111,597.2,153.0,1418.0
4-112,554.4,44.0,958.0
4-113,979.4,178.0,2396.0
4-114,608.6,273.0,819.0
4-115,1050.2,221.0,1798.0
4-116,1000.2,236.0,1946.0
4-117,723.6,514.0,1236.0
4-118,588.8,19.0,1398.0
4-119,609.2,43.0,1623.0
4-120,416.0,100.0,644.0
4-121,419.0,61.0,1099.0
4-122,419.8,49.0,1156.0
4-123,421.4,30.0,1174.0
4-124,424.6,20.0,912.0
4-125,410.8,34.0,945.0
4-126,424.2,0.0,906.0
4-127,421.0,147.0,648.0
4-128,421.0,90.0,737.0
4-129,429.4,84.0,647.0
4-130,422.0,92.0,624.0
4-131,404.2,27.0,1021.0
4-132,426.4,172.0,778.0
4-133,422.8,47.0,1168.0
4-134,421.2,157.0,837.0
4-135,422.2,63.0,788.0
4-136,421.2,70.0,828.0
4-137,419.8,94.0,959.0
4-138,423.4,254.0,631.0
4-139,421.0,167.0,781.0
4-140,1234.6,316.0,4495.0
4-141,1186.0,307.0,3221.0
4-142,442.8,37.0,945.0
4-143,995.2,164.0,2112.0
4-144,983.4,239.0,2061.0
4-145,976.6,42.0,1425.0
4-146,1007.4,0.0,2978.0
4-147,974.8,323.0,1503.0
4-148,994.4,559.0,1862.0
4-149,976.4,192.0,2772.0
4-150,976.8,569.0,1356.0
4-151,488.2,76.0,1057.0
4-152,1001.6,515.0,1443.0
4-153,995.2,287.0,2610.0
4-154,587.4,127.0,1522.0
4-155,980.6,325.0,2694.0
4-156,1230.0,211.0,2018.0
4-157,986.6,68.0,3573.0
4-158,984.0,140.0,2051.0
4-159,235.2,31.0,454.0
4-160,723.2,127.0,1856.0
4-161,189.0,0.0,537.0
4-162,172.2,39.0,402.0
4-163,739.6,413.0,922.0
4-164,730.6,156.0,1336.0
4-165,725.8,306.0,1726.0
4-166,175.4,85.0,480.0
4-167,733.2,178.0,1825.0
4-168,726.4,81.0,2402.0
4-169,171.2,94.0,444.0
4-170,172.0,0.0,618.0
4-171,176.0,42.0,526.0
4-172,937.8,61.0,1557.0
4-173,172.8,5.0,377.0
4-174,725.0,262.0,2067.0
4-175,175.4,31.0,383.0
4-176,174.6,20.0,296.0
4-177,733.8,86.0,1645.0
4-178,304.2,18.0,1232.0
4-179,298.8,23.0,592.0
4-180,1182.6,304.0,3445.0
4-181,1347.8,1046.0,1821.0
4-182,1350.4,240.0,2365.0
4-183,1370.6,153.0,3129.0
4-184,1527.8,77.0,3286.0
4-185,1365.2,276.0,2138.0
4-186,1361.8,438.0,2443.0
4-187,1362.8,369.0,2304.0
4-188,1353.8,179.0,3371.0
4-189,1348.2,180.0,3335.0
4-190,1558.4,68.0,3720.0
4-191,1377.0,156.0,3711.0
4-192,1348.4,658.0,2610.0
4-193,1363.6,167.0,2141.0
4-194,1563.8,1071.0,1932.0
4-195,1362.6,24.0,2848.0
4-196,1495.4,535.0,2409.0
4-197,1378.4,225.0,3466.0
4-198,1351.4,570.0,2066.0
5--1,1354.8,238.0,2582.0
5-0,678.4,198.0,1531.0
5-1,612.4,339.0,1480.0
5-2,678.8,297.0,1326.0
5-3,682.2,268.0,1282.0
5-4,681.8,9.0,1899.0
5-5,687.6,183.0,1053.0
5-6,615.6,49.0,1351.0
5-7,671.2,116.0,1408.0
5-8,592.2,32.0,1467.0
5-9,659.4,332.0,988.0
5-10,676.6,122.0,1323.0
5-11,680.8,72.0,1965.0
5-12,671.8,231.0,1159.0
5-13,615.6,0.0,1338.0
5-14,663.0,127.0,1788.0
5-15,685.4,140.0,1194.0
5-16,658.8,68.0,1802.0
5-17,680.8,123.0,1650.0
5-18,683.8,155.0,1574.0
5-19,679.4,184.0,1347.0
5-20,909.0,435.0,1770.0
5-21,903.8,552.0,1164.0
5-22,916.2,233.0,1802.0
5-23,906.0,411.0,1786.0
5-24,903.0,331.0,1661.0
5-25,905.0,0.0,3090.0
5-26,921.6,117.0,2086.0
5-27,933.8,275.0,1572.0
5-28,913.2,582.0,1501.0
5-29,934.2,127.0,1665.0
5-30,910.0,376.0,2052.0
5-31,907.2,78.0,2182.0
5-32,922.8,189.0,1912.0
5-33,422.2,73.0,774.0
5-34,909.6,110.0,1840.0
5-35,903.8,225.0,2375.0
5-36,909.0,120.0,1953.0
5-37,596.6,91.0,1043.0
5-38,908.4,287.0,1947.0
5-39,622.0,153.0,1378.0
5-40,565.2,24.0,1032.0
5-41,540.8,178.0,806.0
5-42,548.8,32.0,1867.0
5-43,543.0,10.0,2161.0
5-44,539.0,384.0,836.0
5-45,40.2,0.0,113.0
5-46,543.8,249.0,923.0
5-47,540.6,95.0,908.0
5-48,538.6,225.0,947.0
5-49,540.2,120.0,1379.0
5-50,539.8,20.0,1957.0
5-51,545.2,0.0,818.0
5-52,542.8,8.0,1173.0
5-53,541.8,99.0,1042.0
5-54,544.6,30.0,1015.0
5-55,550.6,54.0,942.0
5-56,540.8,200.0,825.0
5-57,540.2,71.0,1125.0
5-58,547.2,65.0,1224.0
5-59,540.6,51.0,1694.0
5-60,913.6,230.0,2594.0
5-61,929.6,0.0,2710.0
5-62,919.8,164.0,1551.0
5-63,939.2,365.0,1951.0
5-64,912.2,179.0,2352.0
5-65,912.4,279.0,1489.0
5-66,934.8,124.0,2817.0
5-67,918.2,363.0,1290.0
5-68,909.6,376.0,1892.0
5-69,913.0,124.0,1897.0
5-70,68.8,22.0,111.0
5-71,916.6,170.0,1800.0
5-72,918.0,243.0,3111.0
5-73,903.0,208.0,1317.0
5-74,911.8,44.0,2349.0
5-75,914.4,23.0,1555.0
5-76,916.6,500.0,1266.0
5-77,915.0,135.0,2199.0
5-78,930.6,218.0,1850.0
5-79,635.0,106.0,2453.0
5-80,900.2,19.0,1783.0
5-81,889.4,256.0,1470.0
5-82,903.6,324.0,1318.0
5-83,897.2,432.0,1670.0
5-84,895.4,160.0,1341.0
5-85,899.8,406.0,1735.0
5-86,872.0,33.0,2467.0
5-87,910.6,66.0,1668.0
5-88,903.4,466.0,1504.0
5-89,896.0,150.0,3144.0
5-90,896.4,63.0,1894.0
5-91,921.2,8.0,2584.0
5-92,890.8,383.0,1431.0
5-93,895.2,290.0,2111.0
5-94,898.4,70.0,2270.0
5-95,608.0,40.0,1152.0
5-96,956.2,416.0,2065.0
5-97,907.0,231.0,3044.0
5-98,906.4,324.0,2429.0
5-99,884.6,257.0,2502.0
5-100,756.4,300.0,1208.0
5-101,750.8,0.0,3315.0
5-102,763.2,138.0,1143.0
5-103,697.0,25.0,1546.0
5-104,754.2,511.0,978.0
5-105,752.8,103.0,2243.0
5-106,756.2,22.0,1474.0
5-107,754.0,151.0,1461.0
5-108,752.0,379.0,1121.0
5-109,763.8,167.0,1581.0
5-110,754.8,147.0,1790.0
5-111,693.4,117.0,1743.0
5-112,755.4,26.0,2494.0
5-113,765.2,85.0,1408.0
5-114,754.2,137.0,1989.0
5-115,757.2,226.0,2280.0
5-116,754.0,153.0,1616.0
5-117,693.6,192.0,1272.0
5-118,690.8,24.0,1947.0
5-119,761.6,58.0,2434.0
5-120,1062.4,83.0,3443.0
5-121,1068.4,12.0,2640.0
5-122,1060.8,162.0,1960.0
5-123,1052.4,44.0,3994.0
5-124,1077.6,222.0,2587.0
5-125,962.4,313.0,2757.0
5-126,1059.8,239.0,1770.0
5-127,998.8,0.0,2383.0
5-128,1057.2,358.0,2171.0
5-129,1066.0,597.0,1617.0
5-130,1063.4,89.0,1694.0
5-131,1055.8,316.0,1363.0
5-132,1095.2,118.0,2325.0
5-133,991.0,259.0,2588.0
5-134,1058.4,56.0,3529.0
5-135,1072.6,76.0,1974.0
5-136,1061.6,237.0,2457.0
5-137,1079.4,183.0,2489.0
5-138,996.4,99.0,1807.0
5-139,1061.0,318.0,1874.0
5-140,724.6,10.0,2579.0
5-141,722.8,333.0,1340.0
5-142,734.8,8.0,2556.0
5-143,721.4,229.0,1655.0
5-144,724.4,255.0,1346.0
5-145,724.0,346.0,1071.0
5-146,723.6,193.0,1769.0
5-147,725.6,5.0,3091.0
5-148,723.4,189.0,1354.0
5-149,726.8,211.0,1354.0
5-150,721.6,120.0,1656.0
5-151,723.6,449.0,1064.0
5-152,727.2,159.0,1699.0
5-153,724.4,438.0,1592.0
5-154,725.4,248.0,1683.0
5-155,724.2,347.0,1256.0
5-156,724.2,149.0,1855.0
5-157,724.4,340.0,1455.0
5-158,729.4,48.0,1761.0
5-159,323.6,5.0,952.0
5-160,733.0,308.0,1376.0
5-161,722.4,223.0,1402.0
5-162,389.2,122.0,904.0
5-163,734.0,437.0,1112.0
5-164,734.8,297.0,1461.0
5-165,744.2,44.0,1654.0
5-166,738.4,52.0,1495.0
5-167,759.4,149.0,1522.0
5-168,735.0,186.0,1573.0
5-169,738.4,11.0,2155.0
5-170,731.0,29.0,1283.0
5-171,739.6,347.0,1325.0
5-172,733.4,22.0,2464.0
5-173,731.2,132.0,1566.0
5-174,730.4,183.0,1941.0
5-175,738.0,409.0,1153.0
5-176,731.2,102.0,1923.0
5-177,395.2,188.0,849.0
5-178,230.8,109.0,443.0
5-179,733.2,84.0,1731.0
5-180,810.2,140.0,1796.0
5-181,813.2,16.0,2204.0
5-182,805.6,61.0,2456.0
5-183,763.0,276.0,1975.0
5-184,798.0,0.0,1427.0
5-185,800.6,112.0,2166.0
5-186,801.0,0.0,1296.0
5-187,759.0,54.0,1768.0
5-188,800.8,53.0,2414.0
5-189,800.8,313.0,1724.0
5-190,774.4,102.0,1309.0
5-191,738.4,375.0,1180.0
5-192,823.4,81.0,1558.0
5-193,760.4,421.0,1299.0
5-194,800.8,237.0,1426.0
5-195,801.2,221.0,2324.0
5-196,759.2,303.0,1346.0
5-197,828.8,44.0,2172.0
5-198,803.6,213.0,2149.0
6--1,203.4,0.0,507.0
6-0,40.8,0.0,91.0
6-1,41.0,0.0,139.0
6-2,38.8,0.0,111.0
6-3,39.6,0.0,96.0
6-4,39.6,0.0,95.0
6-5,40.8,0.0,96.0
6-6,37.6,0.0,147.0
6-7,39.4,7.0,89.0
6-8,40.4,4.0,104.0
6-9,40.4,21.0,95.0
6-10,39.0,0.0,146.0
6-11,40.0,0.0,183.0
6-12,38.0,0.0,138.0
6-13,40.2,6.0,68.0
6-14,39.4,0.0,76.0
6-15,38.6,0.0,80.0
6-16,39.8,0.0,76.0
6-17,39.0,0.0,121.0
6-18,37.6,0.0,70.0
6-19,41.6,0.0,131.0
6-20,181.4,6.0,420.0
6-21,186.0,25.0,445.0
6-22,141.6,49.0,309.0
6-23,175.2,32.0,502.0
6-24,141.8,25.0,335.0
6-25,153.6,61.0,246.0
6-26,145.2,25.0,496.0
6-27,146.6,14.0,436.0
6-28,141.4,0.0,261.0
6-29,139.6,24.0,316.0
6-30,143.8,28.0,524.0
6-31,165.2,61.0,384.0
6-32,146.8,105.0,255.0
6-33,151.6,53.0,280.0
6-34,163.2,0.0,410.0
6-35,141.8,81.0,279.0
6-36,146.4,10.0,333.0
6-37,164.6,14.0,560.0
6-38,164.2,10.0,337.0
6-39,148.6,49.0,282.0
6-40,121.0,52.0,270.0
6-41,120.0,53.0,180.0
6-42,128.6,19.0,292.0
6-43,119.4,0.0,317.0
6-44,151.4,8.0,275.0
6-45,118.4,0.0,273.0
6-46,127.4,21.0,201.0
6-47,127.6,38.0,419.0
6-48,178.6,59.0,266.0
6-49,121.8,0.0,258.0
6-50,162.8,58.0,435.0
6-51,145.0,62.0,309.0
6-52,120.4,12.0,174.0
6-53,119.2,82.0,223.0
6-54,126.6,9.0,329.0
6-55,126.0,5.0,239.0
6-56,168.0,0.0,340.0
6-57,135.4,19.0,312.0
6-58,136.0,35.0,428.0
6-59,146.2,12.0,240.0
6-60,209.2,73.0,493.0
6-61,163.6,16.0,403.0
6-62,159.6,0.0,531.0
6-63,204.8,0.0,544.0
6-64,164.0,16.0,310.0
6-65,159.0,50.0,520.0
6-66,222.6,9.0,361.0
6-67,164.8,45.0,309.0
6-68,158.4,0.0,452.0
6-69,201.8,2.0,370.0
6-70,167.0,100.0,244.0
6-71,204.2,0.0,648.0
6-72,185.6,85.0,464.0
6-73,201.4,77.0,372.0
6-74,192.8,64.0,513.0
6-75,166.0,113.0,280.0
6-76,220.4,55.0,404.0
6-77,180.4,8.0,389.0
6-78,201.0,74.0,464.0
6-79,152.4,0.0,322.0
6-80,414.0,16.0,920.0
6-81,426.4,44.0,1415.0
6-82,420.8,0.0,853.0
6-83,172.0,27.0,395.0
6-84,398.8,0.0,1483.0
6-85,412.2,65.0,752.0
6-86,474.8,119.0,1107.0
6-87,399.6,0.0,1242.0
6-88,427.2,0.0,1122.0
6-89,395.8,187.0,760.0
6-90,356.6,46.0,720.0
6-91,422.0,82.0,1484.0
6-92,390.6,243.0,506.0
6-93,382.0,236.0,512.0
6-94,409.8,116.0,867.0
6-95,385.6,143.0,830.0
6-96,432.4,109.0,943.0
6-97,416.8,164.0,770.0
6-98,445.4,98.0,627.0
6-99,431.0,17.0,1516.0
6-100,493.4,51.0,1064.0
6-101,479.6,150.0,1350.0
6-102,548.4,252.0,719.0
6-103,449.2,102.0,834.0
6-104,374.4,52.0,1127.0
6-105,488.6,18.0,797.0
6-106,446.4,243.0,714.0
6-107,459.2,57.0,1195.0
6-108,519.8,116.0,881.0
6-109,482.6,166.0,766.0
6-110,443.4,9.0,1004.0
6-111,525.8,141.0,815.0
6-112,476.0,61.0,822.0
6-113,481.0,23.0,953.0
6-114,523.8,154.0,1297.0
6-115,507.6,44.0,902.0
6-116,518.6,3.0,1495.0
6-117,441.0,85.0,875.0
6-118,441.0,102.0,1350.0
6-119,522.8,201.0,911.0
6-120,178.4,51.0,295.0
6-121,182.6,0.0,423.0
6-122,174.8,31.0,606.0
6-123,175.4,29.0,484.0
6-124,173.4,0.0,475.0
6-125,183.2,0.0,440.0
6-126,208.4,11.0,574.0
6-127,202.6,130.0,325.0
6-128,209.8,31.0,472.0
6-129,219.2,0.0,755.0
6-130,193.8,50.0,638.0
6-131,176.8,7.0,497.0
6-132,174.2,83.0,273.0
6-133,220.4,14.0,738.0
6-134,187.0,9.0,637.0
6-135,218.2,26.0,428.0
6-136,227.8,24.0,476.0
6-137,202.0,75.0,268.0
6-138,221.2,0.0,569.0
6-139,211.4,50.0,533.0
6-140,172.8,0.0,468.0
6-141,166.6,28.0,481.0
6-142,170.4,10.0,438.0
6-143,183.0,0.0,581.0
6-144,176.0,20.0,445.0
6-145,135.0,0.0,242.0
6-146,137.8,68.0,229.0
6-147,173.6,0.0,319.0
6-148,172.8,12.0,491.0
6-149,175.0,28.0,519.0
6-150,158.0,5.0,496.0
6-151,174.4,27.0,237.0
6-152,174.0,69.0,277.0
6-153,135.6,27.0,269.0
6-154,170.2,4.0,537.0
6-155,153.2,54.0,235.0
6-156,168.0,47.0,391.0
6-157,144.2,7.0,239.0
6-158,136.8,0.0,457.0
6-159,123.6,7.0,297.0
6-160,228.0,7.0,477.0
6-161,179.8,0.0,339.0
6-162,212.0,157.0,268.0
6-163,209.8,90.0,411.0
6-164,184.2,33.0,589.0
6-165,226.8,38.0,634.0
6-166,188.8,73.0,312.0
6-167,223.8,5.0,454.0
6-168,182.0,60.0,566.0
6-169,188.8,89.0,286.0
6-170,224.8,24.0,611.0
6-171,219.6,0.0,492.0
6-172,207.2,0.0,416.0
6-173,230.4,95.0,460.0
6-174,182.2,33.0,396.0
6-175,182.6,0.0,587.0
6-176,240.6,3.0,620.0
6-177,226.2,0.0,522.0
6-178,239.8,51.0,447.0
6-179,223.6,70.0,407.0
6-180,477.4,42.0,946.0
6-181,511.4,230.0,688.0
6-182,540.6,183.0,1015.0
6-183,536.0,183.0,1134.0
6-184,532.2,388.0,737.0
6-185,486.6,86.0,1511.0
6-186,538.4,115.0,1473.0
6-187,489.4,164.0,814.0
6-188,503.6,220.0,1002.0
6-189,483.6,17.0,911.0
6-190,511.0,183.0,1087.0
6-191,472.2,182.0,693.0
6-192,542.0,278.0,1133.0
6-193,507.2,43.0,1828.0
6-194,533.6,133.0,894.0
6-195,494.0,82.0,775.0
6-196,531.4,59.0,1022.0
6-197,518.2,201.0,1309.0
6-198,466.8,163.0,1261.0
7--1,383.6,90.0,701.0
7-0,589.6,26.0,1135.0
7-1,587.4,66.0,1696.0
7-2,589.6,187.0,1177.0
7-3,573.2,43.0,1108.0
7-4,598.2,253.0,938.0
7-5,596.2,191.0,1492.0
7-6,595.0,45.0,1423.0
7-7,606.6,120.0,1402.0
7-8,598.0,106.0,1011.0
7-9,583.8,154.0,1100.0
7-10,605.0,172.0,1098.0
7-11,595.4,44.0,1435.0
7-12,595.8,152.0,917.0
7-13,594.0,61.0,2154.0
7-14,588.2,184.0,1163.0
7-15,583.4,144.0,890.0
7-16,574.0,146.0,1836.0
7-17,538.4,324.0,772.0
7-18,595.8,125.0,980.0
7-19,436.4,128.0,619.0
7-20,154.8,0.0,453.0
7-21,195.2,46.0,470.0
7-22,193.4,31.0,351.0
7-23,196.0,51.0,353.0
7-24,197.8,43.0,311.0
7-25,193.6,37.0,350.0
7-26,197.8,0.0,369.0
7-27,199.0,0.0,459.0
7-28,198.6,0.0,592.0
7-29,193.0,64.0,447.0
7-30,191.8,62.0,453.0
7-31,191.2,7.0,464.0
7-32,192.6,30.0,442.0
7-33,194.4,96.0,321.0
7-34,194.6,0.0,497.0
7-35,199.8,0.0,434.0
7-36,199.0,10.0,413.0
7-37,193.0,37.0,367.0
7-38,192.8,67.0,413.0
7-39,194.4,0.0,377.0
7-40,694.2,222.0,2150.0
7-41,700.8,64.0,2906.0
7-42,694.6,241.0,1348.0
7-43,701.2,191.0,1308.0
7-44,706.0,91.0,1276.0
7-45,692.8,140.0,1529.0
7-46,705.2,44.0,1664.0
7-47,699.0,65.0,1361.0
7-48,702.2,132.0,1459.0
7-49,506.2,185.0,1113.0
7-50,702.2,33.0,1626.0
7-51,704.0,148.0,1080.0
7-52,704.6,99.0,2288.0
7-53,706.4,157.0,1608.0
7-54,692.4,530.0,1062.0
7-55,701.0,182.0,1200.0
7-56,704.6,148.0,2026.0
7-57,713.6,369.0,1332.0
7-58,688.8,72.0,1907.0
7-59,698.4,296.0,1325.0
7-60,286.8,76.0,571.0
7-61,278.4,24.0,419.0
7-62,278.6,68.0,592.0
7-63,289.6,38.0,630.0
7-64,284.6,183.0,441.0
7-65,287.8,36.0,721.0
7-66,460.8,24.0,1175.0
7-67,282.4,22.0,958.0
7-68,284.2,131.0,696.0
7-69,281.6,46.0,486.0
7-70,100.8,8.0,214.0
7-71,283.0,186.0,398.0
7-72,287.2,9.0,615.0
7-73,279.0,173.0,409.0
7-74,283.2,43.0,476.0
7-75,281.2,142.0,471.0
7-76,279.8,26.0,600.0
7-77,282.0,0.0,1033.0
7-78,144.0,0.0,208.0
7-79,289.0,10.0,605.0
7-80,184.8,0.0,346.0
7-81,188.2,19.0,356.0
7-82,184.4,18.0,460.0
7-83,187.2,20.0,646.0
7-84,183.6,34.0,388.0
7-85,184.6,62.0,348.0
7-86,183.6,46.0,389.0
7-87,183.4,0.0,477.0
7-88,178.0,99.0,355.0
7-89,184.4,0.0,379.0
7-90,183.2,117.0,281.0
7-91,188.0,0.0,546.0
7-92,184.2,112.0,244.0
7-93,98.8,0.0,283.0
7-94,185.8,12.0,292.0
7-95,184.2,33.0,433.0
7-96,189.6,29.0,386.0
7-97,180.2,0.0,555.0
7-98,186.2,55.0,250.0
7-99,185.6,70.0,265.0
7-100,1992.0,141.0,3679.0
7-101,1991.8,721.0,4410.0
7-102,1991.8,914.0,4685.0
7-103,1992.0,193.0,4263.0
7-104,1985.2,398.0,4799.0
7-105,1992.0,848.0,4099.0
7-106,354.8,39.0,868.0
7-107,1992.0,276.0,4314.0
7-108,1992.0,388.0,6372.0
7-109,1992.0,318.0,3682.0
7-110,1991.6,424.0,3331.0
7-111,1992.0,209.0,7073.0
7-112,1991.6,74.0,4593.0
7-113,1992.2,103.0,3867.0
7-114,1983.6,150.0,5259.0
7-115,1992.0,211.0,5825.0
7-116,1991.0,340.0,4837.0
7-117,1992.0,787.0,3604.0
7-118,1992.0,444.0,4901.0
7-119,1992.0,581.0,3567.0
7-120,1280.8,502.0,2563.0
7-121,1258.2,369.0,2040.0
7-122,1447.8,221.0,2395.0
7-123,1293.6,450.0,3773.0
7-124,1266.4,429.0,1939.0
7-125,1297.8,42.0,2483.0
7-126,1305.4,240.0,2708.0
7-127,1268.0,352.0,1967.0
7-128,24.4,0.0,57.0
7-129,1250.4,181.0,2559.0
7-130,1273.2,392.0,2319.0
7-131,1265.2,121.0,2276.0
7-132,1301.8,452.0,2656.0
7-133,1255.6,567.0,1902.0
7-134,1306.2,46.0,3747.0
7-135,1270.0,289.0,3730.0
7-136,1307.2,79.0,2124.0
7-137,1259.8,480.0,1990.0
7-138,1037.0,576.0,2309.0
7-139,1264.0,152.0,4290.0
7-140,580.0,20.0,1421.0
7-141,561.8,174.0,996.0
7-142,544.4,152.0,1796.0
7-143,545.0,45.0,1454.0
7-144,64.0,0.0,169.0
7-145,561.0,43.0,883.0
7-146,575.0,20.0,1137.0
7-147,567.4,207.0,1398.0
7-148,569.0,150.0,1268.0
7-149,563.6,17.0,1213.0
7-150,561.6,135.0,1075.0
7-151,550.6,71.0,1061.0
7-152,561.2,99.0,918.0
7-153,559.0,71.0,1234.0
7-154,565.0,132.0,916.0
7-155,548.6,119.0,1248.0
7-156,171.2,78.0,225.0
7-157,567.6,173.0,1686.0
7-158,303.2,179.0,455.0
7-159,333.2,34.0,592.0
7-160,173.8,24.0,285.0
7-161,174.6,50.0,260.0
7-162,90.6,43.0,185.0
7-163,179.4,22.0,369.0
7-164,170.4,0.0,344.0
7-165,170.4,0.0,429.0
7-166,169.6,61.0,259.0
7-167,171.0,95.0,264.0
7-168,185.4,58.0,338.0
7-169,170.4,0.0,270.0
7-170,171.8,0.0,472.0
7-171,169.2,43.0,302.0
7-172,172.2,106.0,244.0
7-173,170.8,15.0,396.0
7-174,169.6,0.0,668.0
7-175,182.8,30.0,717.0
7-176,177.4,45.0,332.0
7-177,166.8,62.0,332.0
7-178,174.6,0.0,576.0
7-179,172.4,20.0,467.0
7-180,195.0,89.0,500.0
7-181,195.0,66.0,400.0
7-182,191.4,50.0,582.0
7-183,72.4,0.0,184.0
7-184,194.2,46.0,308.0
7-185,194.0,21.0,330.0
7-186,196.2,0.0,418.0
7-187,192.4,9.0,466.0
7-188,192.0,79.0,276.0
7-189,188.6,15.0,399.0
7-190,193.8,24.0,326.0
7-191,198.8,33.0,504.0
7-192,194.2,60.0,367.0
7-193,191.4,32.0,607.0
7-194,194.4,77.0,483.0
7-195,196.6,13.0,497.0
7-196,200.2,65.0,426.0
7-197,190.8,0.0,677.0
7-198,193.6,98.0,353.0
8--1,193.6,84.0,249.0
8-0,1993.8,700.0,3909.0
8-1,1993.4,357.0,4989.0
8-2,1993.4,16.0,4161.0
8-3,1993.8,232.0,7841.0
8-4,1589.6,168.0,3804.0
8-5,1993.8,462.0,4203.0
8-6,1993.8,990.0,4221.0
8-7,1993.8,346.0,5564.0
8-8,1993.8,14.0,4183.0
8-9,1993.8,611.0,4874.0
8-10,1993.8,310.0,5132.0
8-11,1994.2,122.0,6497.0
8-12,1993.4,110.0,3866.0
8-13,1993.8,269.0,6330.0
8-14,1994.0,659.0,4183.0
8-15,1993.8,292.0,2888.0
8-16,1993.4,658.0,5765.0
8-17,277.6,37.0,540.0
8-18,281.6,47.0,670.0
8-19,1993.4,36.0,7236.0
8-20,1648.8,232.0,4093.0
8-21,1633.2,1155.0,2442.0
8-22,1624.8,226.0,3696.0
8-23,1995.0,502.0,3551.0
8-24,1995.0,210.0,3413.0
8-25,364.6,183.0,744.0
8-26,1642.4,370.0,5444.0
8-27,1640.0,599.0,2621.0
8-28,1848.4,134.0,6028.0
8-29,1636.2,154.0,4400.0
8-30,1644.6,423.0,2558.0
8-31,1643.8,829.0,2517.0
8-32,1644.6,1116.0,2102.0
8-33,11.0,0.0,29.0
8-34,1630.8,238.0,3988.0
8-35,1995.0,177.0,3514.0
8-36,1617.4,166.0,3649.0
8-37,1994.8,305.0,4579.0
8-38,1995.0,225.0,3584.0
8-39,1995.0,0.0,6270.0
8-40,1020.8,124.0,2239.0
8-41,1039.6,260.0,1605.0
8-42,1047.4,0.0,2495.0
8-43,1075.6,491.0,1766.0
8-44,1054.4,776.0,1459.0
8-45,862.6,59.0,2121.0
8-46,1049.0,210.0,3413.0
8-47,1044.2,187.0,1806.0
8-48,1062.8,431.0,2840.0
8-49,1056.4,427.0,2876.0
8-50,1053.6,466.0,1745.0
8-51,1059.6,34.0,2302.0
8-52,1021.6,548.0,2142.0
8-53,1033.8,185.0,3639.0
8-54,1031.4,325.0,1898.0
8-55,1212.2,385.0,2833.0
8-56,1083.2,0.0,2772.0
8-57,1045.0,268.0,2065.0
8-58,1052.6,328.0,1848.0
8-59,1054.8,735.0,1407.0
8-60,927.8,218.0,2297.0
8-61,904.0,185.0,2080.0
8-62,969.4,281.0,2800.0
8-63,907.4,228.0,2461.0
8-64,919.6,332.0,1255.0
8-65,936.4,201.0,1893.0
8-66,911.8,43.0,2745.0
8-67,938.4,236.0,2481.0
8-68,960.2,154.0,1969.0
8-69,973.2,13.0,1975.0
