,mean,min,max
0-129,7.622092545206183,2.8175812321400038,15.396509240036655
0-130,3.9673766295594834,0.4344999999999999,8.949383147797418
0-131,14.68167635189005,0.3390000000000004,35.21738175945025
0-132,6.059977051858473,0.07749999999999879,11.39
0-133,33.257289701425286,7.235999999999997,44.158
0-134,15.772468659287862,1.6825000000000019,36.21699999999999
0-135,12.950547455785566,0.0810000000000004,56.89023727892783
0-136,24.658373011556215,0.9099999999999993,54.05186505778106
0-137,5.379792854966437,0.0,9.07350648669935
0-138,4.501708046733852,1.4779999999999998,8.159472508684685
0-139,5.471280628806739,1.9114999999999993,10.761403144033695
0-140,10.41588317598887,0.698,34.9385
0-141,3.969881562946633,2.6550527052303567,5.301523009830619
0-142,9.498676760828266,3.1094999999999993,18.4075
0-143,34.44802377095702,23.975,41.99925942739255
0-144,16.81054272086162,1.7454999999999998,38.706947026613335
0-145,3.500785159162159,1.440132075036522,6.563842052394666
0-146,5.732726794733451,1.440999999999998,10.415000000000001
0-147,4.29397832515674,1.3571024163131868,7.883500000000001
0-148,16.463548188542752,3.0484999999999998,33.80324094271376
0-149,2.765632190340038,0.0,7.853999999999999
0-150,9.306606164260756,7.5155903752202855,11.819999999999999
0-151,14.735547551442618,2.565388509451069,31.296500000000005
0-152,4.106118754926856,1.9385000000000012,7.546
0-153,17.79229060130647,4.089000000000001,38.799
0-154,12.932736743718653,0.0,32.275999999999996
0-155,11.49681958707388,0.0,37.3855
0-156,8.146600030741583,3.6300372007999746,12.0785
0-157,5.947903619287148,0.036999999999999034,11.575293418399147
0-158,4.716098543457541,0.0884999999999998,10.017999999999999
0-159,13.9788146473111,0.9279999999999999,62.75150000000001
0-160,4.681983097872561,2.697499999999999,8.125
0-161,24.717106968755125,11.8645,35.36221625263743
0-162,4.7789596856004515,1.5390000000000001,8.8515
0-163,8.400791142186256,3.76114403176531,11.846811679165967
0-164,7.176545446335196,4.907,11.642000000000001
0-165,18.030654843667303,0.0,38.843999999999994
0-166,8.623857293627083,5.114,11.3175
0-167,4.8766977721197655,0.7194888605988279,9.1195
0-168,22.861017066738068,0.8935000000000004,37.407000000000004
0-169,19.05515633768957,3.5469999999999997,38.23963955095142
0-170,9.27535096917548,1.53133919811647,13.226999999999999
0-171,5.61832021708985,3.158,8.651500000000002
0-172,8.962378725251408,6.977,12.6581
0-173,9.029276742813986,4.4375,15.572189773116325
0-174,22.99335562555094,18.643000000000004,27.552500000000002
0-175,5.104803223181237,2.256499999999999,11.255999999999998
0-176,37.644400000000005,27.709500000000006,42.67100000000001
0-177,21.672076330421852,15.928999999999997,27.209525438494907
0-178,6.160030295345746,4.043000000000001,8.613425738364366
0-179,25.76115162025799,1.1555,61.369
0-180,5.856066642145693,1.5960286203816922,9.462
0-181,11.945704680191065,6.7875,16.2815
0-182,4.334844479024277,1.1479999999999997,7.7937111975606905
0-183,4.370868043244429,1.5061909132471225,12.491
0-184,15.91503847507505,1.713028929779676,55.99816344559558
0-185,9.22239839746429,0.6341827477880493,13.7305
0-186,7.274091496352359,2.8309999999999995,12.296999999999999
0-187,10.517070140603767,7.6365,15.5435
0-188,4.54955866992821,2.8065,7.019271252767621
0-189,22.129900000000003,3.3394999999999992,33.6
0-190,8.856285061248778,5.15,12.779500000000002
0-191,15.659690033150584,3.6029999999999998,57.08663412788726
0-192,47.88384312950013,30.274945755273908,56.1155
0-193,5.1046,2.5649999999999995,8.1
0-194,4.642257898787428,1.9945000000000004,9.364
0-195,6.3539713043791535,3.3999999999999995,10.444856521895767
0-196,9.194643171925142,4.889000000000001,13.989
0-197,12.86367763841804,9.224,14.276499999999999
0-198,7.336609379189522,6.0374903921995715,10.739500000000001
1--1,26.713760986023065,1.8699999999999988,63.39650764069854
1-0,10.86963506525858,1.3071553550144923,34.56699999999999
1-1,13.839810891774594,4.955999999999999,36.82112013011425
1-2,21.750940789398506,11.046731168973931,36.42
1-3,23.107827509421046,8.263,54.89629789772298
1-4,17.595932413254754,2.872,47.042
1-5,21.19322140066258,7.0234999999999985,39.9278910913656
1-6,17.1511,3.630000000000001,41.669
1-7,23.381740279533076,11.056999999999999,39.708412142007724
1-8,15.242104934288012,8.469216561056001,32.34199999999999
1-9,15.989201048975207,8.703,33.224000000000004
1-10,14.138599999999999,7.9585,35.12
1-11,12.623269637385869,3.732999999999999,35.0615
1-12,21.217033373690295,8.385681363851539,37.74
1-13,14.358602337717214,8.656,31.641
1-14,17.201188104372985,11.677406873974471,33.986
1-15,16.62484887204425,4.749117370627877,37.339999999999996
1-16,15.022963889175838,9.132,33.424499999999995
1-17,13.909491952012884,4.43487313006364,38.8225
1-18,11.236337328743533,0.9719999999999995,31.707500000000003
1-19,21.977636386785957,15.224,38.4465
1-20,5.36615414233022,0.0,7.659993331252598
1-21,9.057453290023615,3.616307753395036,13.9995
1-22,9.01714654946058,4.140499999999999,14.293232747302905
1-23,6.206474415524498,3.897499999999999,8.3595
1-24,8.216098943665223,5.475832968657159,12.092
1-25,4.989773092304784,3.7550518919760987,8.010813569547821
1-26,8.084043876825103,2.156991152621453,11.959
1-27,20.116394713758485,13.574500000000004,33.55949999999999
1-28,5.471138000733302,0.01049999999999951,9.818499999999998
1-29,15.421184758412682,8.775500000000001,19.7805
1-30,5.653162158429241,2.3499999999999996,9.893
1-31,6.842230279368313,0.021000000000000796,11.412999999999998
1-32,14.256162771461824,12.217229662435233,16.748999999999995
1-33,9.4187,1.0234999999999994,21.38
1-34,5.822896207178994,1.107499999999999,10.068641259146107
1-35,17.015299999999996,11.851999999999997,23.1905
1-36,7.179878268310627,2.5460000000000003,11.241499999999998
1-37,7.252334893558457,2.495,14.857674467792286
1-38,5.955350023603665,2.4484999999999992,10.018080678852739
1-39,25.132500723390184,0.0,60.62050000000001
1-40,11.743037515810187,7.237999999999999,16.459892004850126
1-41,6.995268337933142,4.067000000000001,11.136000000000001
1-42,4.232778696190192,1.0865,8.43431242876947
1-43,6.3983268909653495,2.2787112360503725,9.68289107936717
1-44,4.81109504078067,0.0,12.075975203903353
1-45,9.48321196357226,2.027000000000001,14.6515598178613
1-46,6.006626785984008,2.083,10.176947479080818
1-47,5.281780892255455,3.0531569320891423,8.87024752918813
1-48,7.653750978861311,3.89653181205934,13.751500000000002
1-49,7.111764182610168,3.719499999999999,11.750499999999999
1-50,5.11732168329394,2.7355,9.271914450510414
1-51,7.589086488043024,4.9575,11.109771466295895
1-52,13.239664870364525,2.481499999999997,48.025
1-53,5.251041735637139,1.7685000000000004,10.09
1-54,8.8147,3.933,13.67
1-55,10.548001173693116,5.941000000000001,14.564809060452287
1-56,20.770130979556868,0.28649999999999665,45.149499999999996
1-57,8.741650123620387,4.379500000000001,13.35
1-58,7.057609156337957,2.517881168805136,9.137
1-59,6.4358449206119035,3.7384999999999984,12.129999999999999
1-60,16.651000000000003,0.0,52.42
1-61,4.462582481356731,2.3865,6.162000000000001
1-62,8.278917006407186,7.358499999999999,8.974
1-63,6.7649953288771405,3.9960000000000004,11.649976644385704
1-64,9.415441403119981,0.0,14.356207015599905
1-65,4.434609700939634,2.605564462339655,6.08417721553265
1-66,5.456989697789241,0.0,8.752999999999998
1-67,13.48410723363565,8.490440764566184,22.460595403612064
1-68,8.421646019541686,2.825499999999999,11.583805528626307
1-69,12.614815727562323,0.014999999999998792,19.447499999999998
1-70,6.130859613655629,4.275,8.502298068278142
1-71,4.67222875092072,1.4435000000000002,7.987544634904269
1-72,10.258880706709649,5.561,13.594801766774122
1-73,5.043116979177085,2.9920000000000004,6.082945861355645
1-74,6.825586722366404,1.8794411832482636,11.432725622667746
1-75,5.233799573115608,1.0598833048620402,7.829114560715998
1-76,7.257186830073882,2.1500000000000004,14.776000000000002
1-77,14.706511253503866,12.071999999999996,20.099817786875615
1-78,4.555649057001008,0.7575000000000003,6.1375
1-79,9.36171827724249,5.825859006774519,13.223216189718967
1-80,6.952157610475126,1.5867678321581433,13.150999999999998
1-81,13.720703167517664,3.9749999999999996,22.33947323737471
1-82,7.719106115261555,2.5919999999999987,13.765
1-83,6.5642,2.635,11.5115
1-84,12.591174546887894,7.219836979086687,18.33003575535279
1-85,9.002288711563562,5.408499999999999,13.366
1-86,5.883380882948337,0.7103024503338755,11.785555927372553
1-87,5.458289466882224,2.925447334411116,12.230000000000002
1-88,7.610625958572478,4.2165,9.4185
1-89,11.135188956261874,0.0,17.4025
1-90,11.256958002258875,7.823335624735304,15.925
1-91,5.500523080799679,0.6466895570942501,11.298
1-92,5.8825207732308495,2.6045000000000007,10.747499999999999
1-93,8.181747126284867,4.0035,10.172
1-94,6.590040066680099,1.9210000000000003,9.688499999999998
1-95,6.097211890524841,3.849954983452684,9.668
1-96,7.839935516845615,4.4380000000000015,11.9408473633461
1-97,18.328190601526515,7.3344999999999985,26.580933210893686
1-98,7.193286264759827,2.1194999999999977,12.446431323799137
1-99,26.808996938588656,0.549102769226482,65.9195
1-100,6.682946429606113,5.550000000000001,8.173
1-101,28.245512873294782,23.53248105218149,32.858000000000004
1-102,7.430974944213328,5.231760507434392,9.4245
1-103,8.143699024011106,6.094499999999999,10.963995120055534
1-104,7.125658990853176,5.207294954265881,9.7045
1-105,7.780401025300811,6.163500000000002,10.341
1-106,9.30729328527187,5.4700000000000015,11.656500000000001
1-107,7.517189158483799,6.394188298932599,9.316
1-108,8.08215891694118,6.231294584705902,12.809499999999998
1-109,7.80947178534345,0.0,11.4955
1-110,38.145374315514985,26.688371577574905,44.508
1-111,14.250142609954969,11.087,17.003
1-112,7.57894858133769,5.354999999999999,10.716000000000001
1-113,9.728796020060631,7.4319999999999995,11.6595
1-114,39.9041,0.8164999999999978,56.541
1-115,11.306229440009169,9.043500000000002,15.327000000000002
1-116,8.767499999999998,7.684999999999997,10.3395
1-117,9.3232,1.4319999999999995,15.727
1-118,6.855985139001241,4.037647407789519,9.403
1-119,28.51404582091586,0.549229104579287,68.449
1-120,11.834361112997275,7.052205291949508,16.219500000000004
1-121,13.380030876059203,7.369,18.3555
1-122,6.935600000000001,3.8800000000000017,11.289500000000002
1-123,8.088673068326042,2.053499999999998,15.57270082594587
1-124,24.902209876102617,0.014999999999998792,56.76212938054933
1-125,5.998899152002285,2.390495760011425,7.976999999999999
1-126,5.0864,2.1315,10.504000000000001
1-127,12.8647825246162,11.116732870190164,16.257499999999997
1-128,8.986258395996396,3.868999999999999,13.772377718095942
1-129,11.722190588076586,8.029,14.946952940382928
1-130,14.247200000000003,2.4365000000000006,51.52000000000001
1-131,5.982097551597352,3.5677404674581608,6.922142402786749
1-132,7.472920115573099,3.87803260318364,8.502
1-133,6.74904323386846,2.1565000000000003,11.734216169342298
1-134,11.804078751389255,0.0,29.409393756946287
1-135,8.602484556893469,2.7699999999999996,14.984922784467349
1-136,7.067927941079715,1.9665,9.731499999999999
1-137,11.531522512857912,2.4719999999999978,23.291999999999998
1-138,7.110908712418954,3.520999999999998,11.707500000000001
1-139,15.915320614336464,12.014500000000002,19.641500000000008
1-140,4.859374814632319,0.2654370365807974,10.2163370365808
1-141,8.118204103837995,3.2729999999999997,10.382833397593112
1-142,6.430260238848762,0.0,13.627801194243807
1-143,7.10618208494545,1.4860000000000007,12.751042901388411
1-144,47.25942,37.046,57.076
1-145,4.878432675551873,2.1255000000000006,9.545063377759368
1-146,8.949509789700434,3.352444811192349,13.742216045643545
1-147,8.079397052367984,5.8915000000000015,10.496985261839916
1-148,5.54612019210854,0.11850000000000005,11.427734307476562
1-149,6.658418012872168,3.441752171467196,9.84533789289365
1-150,6.36976344522901,2.5440785341835834,11.078284782323557
1-151,6.327255378875737,4.087915042843223,7.785
1-152,25.35894123330094,18.704,33.819
1-153,6.460199082171883,2.3754999999999997,11.045000000000002
1-154,18.767188847363265,13.205000000000002,25.273944236816323
1-155,10.157707428143233,7.826793247244251,14.074814289125985
1-156,27.18427549942999,0.0,67.16449999999999
1-157,13.846137907064389,0.7026121689566409,60.0865
1-158,25.025328956261873,0.09050000000000002,62.677499999999995
1-159,4.982115582111883,1.753499999999999,9.942355824897689
1-160,7.075382965923087,3.0494999999999974,12.8085
1-161,8.543086148905514,0.8550000000000004,15.509
1-162,16.060117313365968,3.9489667792388854,56.81399899517018
1-163,6.109132135338356,1.4619999999999997,10.4465
1-164,5.243435499436707,2.1685,6.990312376040374
1-165,7.554521656630481,3.8354999999999997,12.811499999999999
1-166,12.226049969763046,2.8614999999999995,21.916999999999998
1-167,4.792958381600677,1.7955000000000005,7.80902811830439
1-168,11.152416597781572,6.129543365436215,17.51154162229357
1-169,7.6702642104885825,4.700838060675333,11.02
1-170,7.196641987501676,0.7862099375083753,11.7485
1-171,6.4021061608609235,4.855999999999998,7.434845974168375
1-172,5.921360790170191,2.982,9.200999999999999
1-173,5.159085408680074,1.9789999999999996,9.031927043400367
1-174,7.073743567201132,4.099706022156907,9.34280450874362
1-175,4.945373724682403,0.0,7.919
1-176,4.890688473136523,2.3705000000000007,9.167500000000002
1-177,6.095460442108675,1.6255000000000015,10.056
1-178,4.8962741305851685,0.8613213042963932,8.705043704409492
1-179,12.88795017762345,1.1426433591829817,20.491607528934274
1-180,4.314447503933569,0.02149999999999963,7.45415338419026
1-181,5.629246132013146,2.3715,12.059999999999999
1-182,25.560527671936917,16.5265,31.525138359684593
1-183,23.708926078188114,0.15750000000000064,57.64012200752969
1-184,8.723389330303556,4.139946651517777,13.929
1-185,7.567745749446476,5.513999999999999,9.21072874723238
1-186,4.346174889894612,0.016500000000000625,9.7755
1-187,11.151112501002412,7.868499999999998,15.58756250501206
1-188,8.09840898254779,2.0650000000000013,23.147000000000002
1-189,6.0318564248295505,3.591000000000001,10.187
1-190,5.784676009469672,3.14,10.093499999999999
1-191,7.364151372558292,3.597000000000002,13.1051
1-192,5.751518120713399,3.435867693159628,7.359500000000001
1-193,6.398279428731154,2.8969999999999994,9.406500000000003
1-194,45.82910554334836,36.262,53.5105
1-195,9.252728763453094,4.6253621830079945,13.644999999999998
1-196,5.8125387344959805,2.186,8.98368225319331
1-197,21.41620954134107,15.274625880308237,26.926500000000004
1-198,33.29506669665931,28.2395,39.63
2--1,5.596302016190635,2.0165000000000006,10.802
2-0,2.262943356338145,0.0,5.12
2-1,8.873301596044707,0.0,15.6375
2-2,2.5737,0.0,6.026
2-3,2.2888,0.0,6.0525
2-4,2.1270574299059724,0.0,5.0435
2-5,11.432350364117255,7.742,16.539
2-6,6.758573275396198,4.699499999999999,8.73
2-7,2.693414456362546,0.024499999999999744,5.443074633564168
2-8,2.2753131760882432,0.0,5.319565880441217
2-9,4.40227500260556,1.2640000000000002,11.0413750130278
2-10,1.9208950976632297,0.8660000000000001,4.551913564197153
2-11,3.2307974203306324,0.5804999999999998,7.542371231944552
2-12,5.114961670697291,1.6364999999999998,7.388
2-13,6.6491313059458195,1.1565000000000012,11.840156529729096
2-14,3.7895000000000003,0.0,9.478500000000002
2-15,4.65471468777229,0.0,8.5340714603166
2-16,1.7415581459169565,0.0,4.3815
2-17,6.051080660238177,4.012499999999999,8.202403301190882
2-18,2.6297038674348356,0.0,8.350000000000001
2-19,19.335314191507067,6.633752366348858,30.127091704546377
2-20,3.6516856676418303,0.11192833820915116,9.047
2-21,4.195674769144436,0.37409943449075556,9.072274411231424
2-22,10.557760120070764,7.7403006003538195,13.301
2-23,12.672339867787132,8.131999999999998,16.022699669467833
2-24,5.447047947871138,1.8095366328768554,9.405500000000002
2-25,9.786998647692696,6.672718708981644,13.006274529481837
2-26,9.456409721756874,7.672,11.8885
2-27,9.29482226642589,5.8085,13.602837617585038
2-28,12.423294734840303,9.843499999999999,15.225
2-29,8.171622630653268,5.579999999999999,11.697500000000002
2-30,19.589965781091223,10.4955,46.040000000000006
2-31,19.043400000000002,13.995,25.671000000000003
2-32,12.108062844497317,9.344999999999999,15.032314222486585
2-33,11.40602141606404,1.6476070803201903,17.611500000000003
2-34,15.5409,12.1445,20.156
2-35,16.85720156385188,12.095499999999996,21.435825685782902
2-36,12.290922381562392,9.982500000000002,15.870499999999998
2-37,12.655734867601543,9.913999999999998,15.940499999999998
2-38,16.780500722111395,13.316499999999994,21.507143634768763
2-39,31.163341173956162,0.0909999999999993,71.31349999999998
2-40,4.650710147158015,2.6435000000000004,7.069999999999999
2-41,47.14170108144682,22.841004711422755,54.96350069581133
2-42,10.644971921347677,8.22585960673839,14.288
2-43,6.774632132740833,4.533499999999998,8.375999999999998
2-44,5.917062351311145,3.1219706265278706,7.9415
2-45,10.169820712697192,7.531588941478895,13.073
2-46,7.685778751389258,4.332999999999999,12.331999999999999
2-47,4.792122071566934,1.5705,7.27
2-48,3.505088594072611,2.33787263498474,5.4265
2-49,25.462097274643178,22.395144536712806,29.0755
2-50,7.047300728784725,4.591499999999997,8.963933962850838
2-51,6.016,3.543000000000001,8.298
2-52,6.781280100698362,6.128,7.684024272745797
2-53,11.19711383377843,7.73,14.0025
2-54,8.57394382883697,5.695000000000001,13.1
2-55,8.407262278083342,3.1724999999999977,13.3405
2-56,7.4951,6.044499999999999,9.6145
2-57,8.005024047647186,3.4421523248371884,11.139
2-58,16.502100000000002,0.1639999999999997,60.084
2-59,6.570453515552539,4.7010000000000005,9.00352286706288
2-60,22.075714193628684,0.0,36.24700000000001
2-61,10.822139738638624,6.246499999999998,15.724499999999999
2-62,9.892958360376095,6.506,13.418500000000002
2-63,11.872411185820953,0.031500000000000306,34.965
2-64,9.023521876117117,6.617609380585588,13.818999999999999
2-65,50.083999999999996,42.21249999999999,58.19
2-66,5.325688041125209,3.7063142925961152,7.369499999999999
2-67,36.656681428035185,30.674500000000005,47.90990714017591
2-68,7.339,3.8475,15.3055
2-69,5.5192,0.3855000000000004,12.214499999999997
2-70,5.770444706894173,0.008000000000000895,11.3915
2-71,10.611052989341623,1.6975244236690088,39.86699999999999
2-72,3.9763233993333302,1.1849999999999992,6.228499999999999
2-73,9.324627266904788,0.7260000000000009,14.133136334523938
2-74,6.900391872948941,3.1194593647447073,13.1635
2-75,10.738173161095288,3.9423658054764488,16.881999999999998
2-76,7.174843870547346,3.71704674164301,15.656672611093718
2-77,8.220621153407082,4.910000000000001,10.75
2-78,6.082019330571743,3.2615,9.229500000000002
2-79,6.614380285950251,0.6387582157986618,10.5305
2-80,11.148777346849217,8.774000000000001,13.3985
2-81,44.83111888647415,30.905613275753907,55.1685
2-82,12.166890356417815,7.503931879671531,15.413499999999999
2-83,4.4835839738368115,1.2560000000000011,6.959000000000001
2-84,10.520755877256859,9.2425,12.43
2-85,7.754981301029605,5.269500000000001,11.466500000000002
2-86,9.5406,8.178499999999998,14.3635
2-87,4.017010054653968,2.770000000000001,5.432
2-88,10.06943779728285,9.1365,11.253008189981854
2-89,52.27346951091931,48.63649999999999,56.35684755459658
2-90,6.6341933305362755,3.8949999999999996,9.4225
2-91,6.155367153393497,4.145102305111884,8.013499999999999
2-92,4.6511000000000005,2.8515000000000015,8.134500000000001
2-93,8.181893374708261,3.6919010011007476,13.528500000000001
2-94,4.05150031441508,2.0975,7.065499999999999
2-95,5.805946665764993,3.007809991936515,8.6785
2-96,4.551198613420423,3.3985000000000003,5.942
2-97,8.903878747800066,7.228000000000001,11.382000000000001
2-98,40.63916555121783,33.4945,47.6495
2-99,6.202413039988069,1.9661442147820054,9.987
2-100,2.194,0.944,3.31
2-101,2.6002738995948693,0.0,5.775951640078157
2-102,22.29255960251689,0.09500000000000064,46.36
2-103,2.2721080081531,0.0,5.677540040765499
2-104,3.5369155879712855,1.504000000000001,5.336
2-105,2.710658104880121,0.6927434977872737,4.976547026613331
2-106,2.4695,0.0,6.385000000000001
2-107,4.288190758538067,0.005499999999998728,8.161843084846591
2-108,2.6569008115098147,0.006999999999999673,5.980402028774538
2-109,25.198091877883247,4.618050587724217,55.920878168771885
2-110,43.01362043483402,23.01209126458845,56.1825
2-111,2.2156584048437415,0.0,5.827500000000001
2-112,5.155275616348513,0.2881575580412621,8.824499999999999
2-113,9.109439196218098,4.560500000000001,13.750750563253636
2-114,5.89591927258544,4.398,10.183
2-115,22.755547772061654,2.498499999999998,37.7685
2-116,2.2639,0.0,7.5325
2-117,1.3124000000000002,0.0,4.564
2-118,12.873138575502123,0.0,27.677500000000006
2-119,13.1158,0.0,62.326
2-120,7.661626297173081,5.385000000000001,10.6605
2-121,16.95949909535912,14.3325,19.9465
2-122,6.7319939358478855,3.9075000000000015,9.2725
2-123,6.474660294938986,5.3835000000000015,7.834000000000001
2-124,52.29017656693227,48.19049999999999,54.79820347393799
2-125,13.644882068343371,9.523000000000003,17.8015
2-126,24.453508678754304,6.2735,44.0815
2-127,8.268102523129349,7.0800126156467424,10.861500000000001
2-128,8.445741089783168,5.4225,11.3315
2-129,11.08372418618848,8.2795,14.011000000000001
2-130,10.709900000000001,9.8945,13.508000000000001
2-131,15.48087305395145,7.9034999999999975,25.513
2-132,10.427347670589196,8.039000000000001,11.93
2-133,10.284498401499505,7.148,12.425999999999998
2-134,8.941956841674259,6.239999999999999,11.785
