,0
132-73_split_0,8
132-73_split_1,10
132-73_split_3,10
132-74_split_2,4
132-74_split_4,6
132-75_split_0,182
132-75_split_2,13
132-75_split_3,10
132-76_split_1,4
132-76_split_2,6
132-76_split_3,33
132-76_split_4,356
132-77_split_0,73
132-77_split_1,96
132-77_split_2,35
132-77_split_3,84
132-77_split_4,14
132-78_split_3,6
132-78_split_4,4
132-79_split_0,234
132-79_split_1,6
132-79_split_2,4
132-80_split_0,6
132-80_split_1,4
132-80_split_3,5
132-81_split_2,10
132-82_split_1,287
132-82_split_2,38
132-83_split_0,313
132-83_split_2,122
132-84_split_0,6
132-84_split_4,4
132-85_split_1,553
132-86_split_0,6
132-86_split_1,200
132-86_split_2,4
132-86_split_3,24
132-87_split_1,6
132-87_split_4,4
132-88_split_1,52
132-88_split_3,6
132-88_split_4,4
132-89_split_0,128
132-89_split_1,9
132-89_split_2,85
132-89_split_3,45
132-89_split_4,20
132-90_split_1,273
132-90_split_2,19
132-90_split_4,93
132-91_split_1,16
132-91_split_3,130
132-91_split_4,10
132-92_split_1,14
132-92_split_2,14
132-92_split_3,133
132-92_split_4,42
132-93_split_1,112
132-94_split_0,4
132-94_split_1,29
132-94_split_4,6
132-95_split_0,10
132-95_split_1,12
132-95_split_4,102
132-96_split_0,84
132-96_split_4,190
132-97_split_0,4
132-97_split_1,162
132-97_split_3,80
132-97_split_4,6
132-98_split_0,25
132-98_split_4,35
132-99_split_2,23
132-99_split_4,96
132-100_split_0,125
132-100_split_1,6
132-100_split_4,4
132-101_split_1,6
132-101_split_4,6
132-102_split_0,4
132-102_split_2,6
132-102_split_4,117
132-103_split_1,34
132-103_split_3,176
132-104_split_1,4
132-104_split_2,303
132-104_split_3,6
132-104_split_4,78
132-105_split_3,10
132-106_split_0,4
132-106_split_1,13
132-106_split_2,275
132-106_split_3,6
132-107_split_0,5
132-107_split_2,46
132-107_split_3,4
132-107_split_4,164
132-108_split_2,45
132-108_split_3,27
132-109_split_0,75
132-109_split_2,141
132-109_split_4,48
132-110_split_2,193
132-110_split_4,10
132-111_split_1,184
132-111_split_3,178
132-112_split_1,3
132-112_split_2,19
132-112_split_3,3
132-112_split_4,4
132-113_split_0,4
132-113_split_2,6
132-114_split_2,6
132-114_split_4,4
132-115_split_0,6
132-115_split_4,4
132-116_split_3,10
132-117_split_3,4
132-117_split_4,6
132-118_split_0,6
132-118_split_2,48
132-118_split_4,4
132-119_split_2,119
132-119_split_3,6
132-119_split_4,6
132-120_split_0,35
132-120_split_1,65
132-121_split_3,27
132-122_split_1,117
132-122_split_2,145
132-123_split_1,47
132-123_split_2,69
132-124_split_1,148
132-124_split_3,80
132-124_split_4,55
132-125_split_1,273
132-125_split_4,10
132-126_split_0,6
132-126_split_1,99
132-126_split_2,180
132-126_split_4,4
132-127_split_1,170
132-127_split_2,4
132-127_split_3,6
132-129_split_0,6
132-129_split_3,208
132-129_split_4,4
132-130_split_0,125
132-130_split_3,332
132-131_split_1,4
132-131_split_3,6
132-132_split_0,32
132-132_split_3,10
132-133_split_1,26
132-133_split_2,600
132-134_split_1,73
132-134_split_2,16
132-134_split_3,9
132-135_split_0,136
132-135_split_1,4
132-135_split_2,6
132-136_split_1,331
132-136_split_2,6
132-136_split_3,4
132-137_split_0,16
132-137_split_1,9
132-137_split_3,93
132-138_split_2,10
132-138_split_3,281
132-138_split_4,21
132-139_split_1,170
132-139_split_3,6
132-139_split_4,4
132-140_split_1,367
132-141_split_1,8
132-141_split_2,6
132-142_split_0,275
132-142_split_1,4
132-142_split_2,6
132-143_split_1,210
132-143_split_2,16
132-143_split_4,102
132-144_split_0,83
132-144_split_1,51
132-144_split_2,122
132-145_split_0,20
132-145_split_1,146
132-145_split_2,47
132-145_split_3,15
132-145_split_4,40
132-146_split_0,158
132-146_split_1,239
132-146_split_3,9
132-147_split_0,267
132-147_split_2,6
132-147_split_3,4
132-147_split_4,371
132-148_split_0,48
132-148_split_1,150
132-148_split_2,5
132-148_split_3,4
132-149_split_0,58
132-149_split_2,42
132-149_split_3,103
132-150_split_4,36
132-151_split_0,4
132-151_split_2,48
132-151_split_3,6
132-152_split_2,123
132-153_split_1,17
132-153_split_2,10
132-153_split_3,172
132-153_split_4,7
132-154_split_0,13
132-154_split_4,206
132-155_split_1,14
132-155_split_2,6
132-155_split_4,4
132-156_split_0,4
132-156_split_2,14
132-156_split_3,5
132-157_split_2,23
132-157_split_3,86
132-158_split_0,5
132-158_split_2,4
132-159_split_1,2
132-159_split_2,22
132-159_split_4,3
132-160_split_0,14
132-160_split_3,29
132-161_split_0,4
132-161_split_3,6
132-162_split_1,20
132-162_split_2,123
132-162_split_3,8
132-162_split_4,15
132-163_split_0,4
132-163_split_3,6
132-164_split_0,13
132-164_split_1,15
132-164_split_2,45
132-165_split_1,6
132-165_split_2,5
132-165_split_3,327
132-165_split_4,224
132-166_split_3,20
132-166_split_4,9
132-167_split_0,173
132-167_split_1,6
132-167_split_2,17
132-167_split_3,4
132-168_split_0,4
132-168_split_2,6
132-168_split_3,144
132-169_split_0,7
132-169_split_1,6
132-169_split_4,133
132-170_split_0,9
132-170_split_2,232
132-170_split_3,17
132-170_split_4,96
132-171_split_1,4
132-171_split_2,6
132-172_split_1,18
132-173_split_0,14
132-173_split_4,13
132-174_split_2,67
132-174_split_3,391
132-175_split_0,94
132-175_split_2,29
132-176_split_0,46
132-176_split_3,49
132-176_split_4,152
132-177_split_1,286
132-177_split_4,9
132-178_split_2,59
132-178_split_4,54
132-179_split_1,78
132-179_split_2,32
132-179_split_4,178
132-180_split_1,4
132-180_split_2,94
132-180_split_3,5
132-181_split_2,196
132-181_split_3,4
132-181_split_4,5
132-182_split_2,137
133-0_split_0,136
133-0_split_2,101
133-0_split_3,14
133-0_split_4,40
133-1_split_0,38
133-1_split_2,29
133-1_split_3,14
133-2_split_0,16
133-2_split_1,50
133-2_split_2,3
133-2_split_3,48
133-2_split_4,174
133-3_split_0,18
133-3_split_1,213
133-3_split_2,20
133-3_split_3,87
133-3_split_4,78
133-4_split_0,14
133-4_split_1,86
133-4_split_2,91
133-4_split_3,45
133-4_split_4,17
133-5_split_0,111
133-5_split_1,88
133-5_split_4,87
133-6_split_0,48
133-6_split_2,108
133-6_split_3,11
133-7_split_0,215
133-7_split_1,7
133-7_split_2,48
133-7_split_3,17
133-8_split_0,75
133-8_split_1,219
133-8_split_2,450
133-8_split_4,29
133-9_split_0,43
133-9_split_1,33
133-9_split_2,141
133-9_split_3,64
133-9_split_4,12
133-10_split_2,93
133-10_split_4,154
133-11_split_0,39
133-11_split_1,25
133-11_split_2,171
133-11_split_3,91
133-11_split_4,16
133-12_split_0,61
133-12_split_4,272
133-13_split_0,139
133-13_split_1,21
133-13_split_2,106
133-14_split_0,215
133-14_split_1,185
133-14_split_2,178
133-14_split_3,76
133-15_split_0,74
133-15_split_2,51
133-15_split_3,141
133-15_split_4,15
133-16_split_0,2
133-16_split_2,3
133-17_split_2,130
133-17_split_3,98
133-17_split_4,18
133-18_split_0,15
133-18_split_1,109
133-18_split_2,61
133-18_split_3,71
133-19_split_0,59
133-19_split_1,23
133-19_split_2,32
133-19_split_3,94
133-19_split_4,53
133-20_split_2,28
133-20_split_3,121
133-20_split_4,132
133-21_split_0,90
133-21_split_1,270
133-21_split_3,184
133-22_split_0,49
133-22_split_1,35
133-22_split_3,170
133-22_split_4,35
133-23_split_0,218
133-23_split_1,164
133-23_split_2,96
133-23_split_3,74
133-24_split_0,89
133-24_split_2,13
133-24_split_3,99
133-24_split_4,100
133-25_split_1,258
133-25_split_2,102
133-25_split_4,109
133-26_split_0,25
133-26_split_1,140
133-26_split_2,27
133-26_split_3,110
133-26_split_4,100
133-27_split_0,373
133-27_split_1,37
133-27_split_2,19
133-27_split_3,23
133-27_split_4,153
133-28_split_0,81
133-28_split_1,14
133-28_split_2,85
133-28_split_3,18
133-28_split_4,98
133-29_split_1,51
133-29_split_2,148
133-29_split_3,83
133-29_split_4,107
133-30_split_3,6
133-30_split_4,15
133-31_split_0,15
133-31_split_1,230
133-31_split_3,16
133-31_split_4,31
133-32_split_1,3
133-32_split_2,2
133-32_split_4,16
133-33_split_1,147
133-33_split_2,185
133-33_split_4,387
133-34_split_0,45
133-34_split_1,136
133-34_split_3,88
133-34_split_4,15
133-35_split_0,193
133-35_split_1,2
133-35_split_2,261
133-35_split_3,40
133-35_split_4,39
133-36_split_0,92
133-36_split_2,100
133-36_split_4,143
133-37_split_0,54
133-37_split_1,521
133-37_split_4,52
133-38_split_1,160
133-38_split_3,112
133-38_split_4,257
133-40_split_0,57
133-40_split_2,100
133-40_split_3,228
133-41_split_0,202
133-41_split_3,284
133-41_split_4,5
133-42_split_0,19
133-42_split_2,30
133-42_split_3,27
133-42_split_4,61
133-43_split_0,3
133-43_split_3,2
133-43_split_4,119
133-44_split_0,66
133-44_split_1,94
133-44_split_2,34
133-44_split_3,8
133-44_split_4,91
133-45_split_0,92
133-45_split_1,20
133-45_split_2,81
133-45_split_4,95
133-46_split_0,62
133-46_split_1,58
133-46_split_2,84
133-46_split_3,88
133-47_split_1,42
133-47_split_2,15
133-47_split_3,7
133-47_split_4,218
133-48_split_0,239
133-48_split_1,67
133-48_split_2,57
133-49_split_0,64
133-49_split_1,60
133-49_split_2,59
133-49_split_3,24
133-49_split_4,201
133-50_split_0,132
133-50_split_1,15
133-50_split_2,109
133-51_split_1,103
133-51_split_2,125
133-51_split_4,60
133-52_split_0,231
133-52_split_1,41
133-52_split_3,19
133-53_split_0,100
133-53_split_1,23
133-53_split_2,101
133-53_split_3,2
133-53_split_4,62
133-54_split_0,119
133-54_split_1,81
133-54_split_2,193
133-54_split_3,51
133-55_split_0,97
133-55_split_1,8
133-55_split_2,70
133-55_split_3,32
133-55_split_4,81
133-56_split_0,69
133-56_split_1,118
133-56_split_2,49
133-56_split_3,360
133-57_split_1,211
133-57_split_2,273
133-57_split_3,9
133-57_split_4,77
133-58_split_0,144
133-58_split_1,100
133-58_split_4,42
133-59_split_1,93
133-59_split_4,162
133-60_split_1,106
133-60_split_2,519
133-60_split_3,24
133-61_split_3,263
133-61_split_4,15
133-62_split_0,10
133-62_split_2,246
133-62_split_3,354
133-62_split_4,86
133-63_split_0,44
133-63_split_1,154
133-63_split_3,46
133-63_split_4,12
133-64_split_1,8
133-64_split_2,135
133-64_split_3,145
133-64_split_4,253
133-65_split_0,173
133-65_split_3,99
133-66_split_0,364
133-66_split_3,187
133-66_split_4,131
133-67_split_0,122
133-67_split_1,29
133-67_split_2,6
133-67_split_3,91
133-68_split_0,102
133-68_split_1,437
133-68_split_2,26
133-68_split_3,115
133-69_split_0,51
133-69_split_1,12
133-69_split_2,98
133-69_split_3,184
133-69_split_4,9
133-70_split_0,34
133-70_split_1,242
133-70_split_2,54
133-71_split_0,34
133-71_split_1,203
133-71_split_2,38
133-71_split_3,250
133-71_split_4,55
133-72_split_0,21
133-72_split_2,105
133-72_split_3,162
133-73_split_0,147
133-73_split_1,15
133-73_split_4,173
133-74_split_1,2
133-74_split_3,3
133-75_split_0,53
133-75_split_2,92
133-75_split_3,436
133-75_split_4,261
133-76_split_1,44
133-76_split_2,173
133-76_split_3,170
133-76_split_4,177
133-77_split_0,54
133-77_split_1,112
133-77_split_3,62
133-77_split_4,124
133-78_split_2,266
133-78_split_3,22
133-79_split_0,70
133-79_split_1,145
133-79_split_2,46
133-79_split_4,126
133-80_split_1,15
133-80_split_2,76
133-80_split_3,48
133-80_split_4,135
133-81_split_1,65
133-81_split_2,68
133-81_split_3,107
133-81_split_4,50
133-82_split_0,98
133-82_split_1,57
133-82_split_2,71
133-82_split_3,23
133-83_split_0,237
133-83_split_1,220
133-83_split_2,429
133-83_split_3,170
133-84_split_0,209
133-84_split_1,32
133-84_split_2,196
133-84_split_3,17
133-84_split_4,109
133-85_split_0,32
133-85_split_2,39
133-85_split_3,142
133-85_split_4,128
133-86_split_0,476
133-86_split_1,146
133-86_split_2,14
133-86_split_4,153
133-87_split_1,37
133-87_split_4,310
133-88_split_0,87
133-88_split_1,127
133-88_split_2,58
133-88_split_3,17
133-89_split_0,99
133-89_split_1,271
133-89_split_2,179
133-89_split_3,439
133-90_split_1,188
133-90_split_3,269
133-91_split_0,67
133-91_split_1,19
133-91_split_2,17
133-91_split_3,49
133-91_split_4,132
133-92_split_1,139
133-92_split_2,30
133-92_split_3,70
133-92_split_4,14
133-93_split_0,105
133-93_split_1,133
133-93_split_4,38
133-95_split_0,157
133-95_split_1,59
133-95_split_3,65
133-95_split_4,24
133-96_split_1,208
133-96_split_2,26
133-96_split_3,52
133-96_split_4,6
133-97_split_0,37
133-97_split_1,2
133-97_split_2,375
133-97_split_3,86
133-98_split_0,89
133-98_split_1,73
133-98_split_2,126
133-98_split_3,90
133-98_split_4,227
133-99_split_0,43
133-99_split_1,112
133-99_split_2,24
133-99_split_3,18
133-99_split_4,88
133-100_split_0,175
133-100_split_2,10
133-100_split_3,49
133-100_split_4,91
133-101_split_0,102
133-101_split_1,157
133-101_split_2,110
133-101_split_3,133
133-101_split_4,128
133-102_split_0,29
133-102_split_2,167
133-102_split_4,222
133-103_split_3,3
133-104_split_0,56
133-104_split_1,56
133-104_split_2,476
133-105_split_0,91
133-105_split_1,224
133-105_split_4,40
133-106_split_0,216
133-106_split_1,252
133-106_split_2,26
133-106_split_4,110
133-107_split_1,30
133-107_split_2,289
133-107_split_3,350
133-107_split_4,102
133-108_split_1,34
133-108_split_2,62
133-108_split_3,606
133-109_split_3,41
133-109_split_4,235
133-110_split_0,3
133-110_split_1,147
133-110_split_3,94
133-110_split_4,44
133-111_split_0,25
133-111_split_2,208
133-111_split_3,145
133-112_split_1,113
133-112_split_3,13
133-112_split_4,183
133-113_split_3,50
133-113_split_4,70
133-114_split_0,17
133-114_split_1,105
133-114_split_2,51
133-114_split_3,292
133-114_split_4,13
133-115_split_0,138
133-115_split_3,40
133-115_split_4,205
133-116_split_0,77
133-116_split_1,69
133-116_split_2,95
133-116_split_3,21
133-117_split_2,255
133-117_split_3,84
133-117_split_4,28
133-118_split_0,64
133-118_split_1,102
133-118_split_4,329
133-119_split_0,215
133-119_split_1,33
133-119_split_3,169
133-119_split_4,24
133-120_split_0,164
133-120_split_1,116
133-120_split_2,62
133-120_split_3,77
133-120_split_4,15
133-121_split_0,52
133-121_split_1,122
133-121_split_2,160
133-121_split_4,117
133-122_split_2,211
133-122_split_3,177
133-123_split_0,25
133-123_split_1,15
133-124_split_0,224
133-124_split_3,20
133-124_split_4,41
133-125_split_0,197
133-126_split_0,179
133-126_split_1,47
133-126_split_2,169
133-126_split_3,262
133-126_split_4,79
133-127_split_0,52
133-127_split_2,28
133-127_split_3,283
133-127_split_4,33
133-128_split_0,175
133-128_split_1,92
133-128_split_4,128
133-129_split_0,117
133-129_split_2,89
133-129_split_3,102
133-129_split_4,302
133-130_split_1,2
133-130_split_3,3
133-130_split_4,234
133-131_split_0,248
133-131_split_3,18
133-131_split_4,41
133-132_split_0,182
133-132_split_3,45
133-132_split_4,64
133-133_split_0,102
133-133_split_1,18
133-133_split_2,63
133-133_split_3,151
133-133_split_4,284
133-134_split_0,36
133-134_split_1,50
133-134_split_2,102
133-134_split_3,53
133-134_split_4,70
133-135_split_0,59
133-135_split_1,119
133-135_split_2,200
133-135_split_4,298
133-136_split_0,111
133-136_split_2,17
133-136_split_3,95
133-136_split_4,136
133-137_split_0,59
133-137_split_1,115
133-137_split_2,35
133-137_split_3,135
133-137_split_4,184
133-138_split_0,18
133-138_split_1,172
133-138_split_2,140
133-138_split_3,114
133-139_split_2,192
133-140_split_1,52
133-140_split_3,113
133-140_split_4,95
133-141_split_0,129
133-141_split_1,51
133-141_split_2,22
133-141_split_3,216
133-141_split_4,4
133-142_split_0,36
133-142_split_1,27
133-142_split_2,128
133-142_split_3,51
133-142_split_4,14
133-143_split_0,42
133-143_split_1,24
133-143_split_2,46
133-143_split_3,145
133-144_split_0,35
133-144_split_1,7
133-144_split_2,40
133-144_split_3,186
133-145_split_0,43
133-145_split_1,227
133-145_split_2,173
133-145_split_3,98
133-145_split_4,66
133-146_split_0,244
133-146_split_1,98
133-146_split_4,351
133-147_split_0,98
133-147_split_1,34
133-147_split_3,25
133-147_split_4,126
133-148_split_0,59
133-148_split_1,68
133-148_split_2,139
133-148_split_3,239
133-149_split_2,157
133-149_split_3,110
133-150_split_0,151
133-150_split_1,176
133-150_split_2,186
133-150_split_4,175
133-151_split_0,74
133-151_split_1,269
133-151_split_4,23
133-152_split_1,18
133-152_split_3,70
133-152_split_4,205
133-153_split_1,64
133-153_split_4,626
133-154_split_1,278
133-154_split_3,137
133-154_split_4,35
133-155_split_0,134
133-155_split_1,328
133-155_split_2,193
133-156_split_1,107
133-156_split_4,321
133-157_split_0,326
133-157_split_2,52
133-157_split_4,146
133-158_split_0,146
133-158_split_2,121
133-159_split_0,211
133-159_split_2,132
133-159_split_3,160
133-160_split_0,45
133-160_split_3,410
133-160_split_4,111
133-161_split_1,193
133-161_split_2,20
133-161_split_3,40
133-161_split_4,34
133-162_split_1,368
133-162_split_2,246
133-162_split_4,15
133-163_split_0,105
133-163_split_1,36
133-163_split_3,57
133-163_split_4,84
133-164_split_1,83
133-164_split_2,40
133-164_split_3,105
133-164_split_4,58
133-165_split_2,56
133-165_split_3,138
133-165_split_4,58
133-166_split_0,29
133-166_split_1,116
133-166_split_3,56
133-166_split_4,84
133-167_split_2,171
133-167_split_3,276
133-168_split_2,22
133-168_split_3,237
133-168_split_4,221
133-169_split_0,54
133-169_split_1,221
133-169_split_2,10
133-169_split_3,13
133-169_split_4,8
133-170_split_1,22
133-170_split_2,525
133-170_split_3,148
133-170_split_4,16
133-171_split_1,2
133-171_split_4,3
133-172_split_1,36
133-172_split_2,121
133-172_split_3,90
133-172_split_4,46
133-173_split_0,190
133-173_split_2,146
133-173_split_3,99
133-174_split_0,55
133-174_split_2,154
133-174_split_3,81
133-174_split_4,3
133-176_split_1,50
133-176_split_2,184
133-176_split_3,3
133-176_split_4,58
133-177_split_0,28
133-177_split_1,6
133-177_split_2,16
133-177_split_3,119
133-177_split_4,112
133-178_split_0,62
133-178_split_1,88
133-178_split_2,155
133-179_split_0,2
133-179_split_1,183
133-179_split_4,64
133-180_split_0,174
133-180_split_1,191
133-180_split_3,12
133-181_split_0,218
133-181_split_4,64
133-182_split_2,4
133-182_split_3,4
133-183_split_1,22
133-183_split_2,39
133-183_split_3,33
133-183_split_4,200
133-184_split_0,4
133-184_split_1,206
133-184_split_2,21
133-184_split_3,7
133-184_split_4,46
133-185_split_0,78
133-185_split_1,76
133-185_split_3,177
133-185_split_4,148
133-186_split_1,48
133-186_split_2,96
133-186_split_3,118
133-186_split_4,63
133-187_split_0,153
133-187_split_2,109
133-187_split_4,117
133-188_split_1,113
133-188_split_2,254
133-188_split_3,3
133-188_split_4,2
133-189_split_0,40
133-189_split_1,186
133-189_split_2,77
133-189_split_4,17
133-190_split_0,117
133-190_split_1,12
133-190_split_2,301
133-190_split_4,124
133-191_split_0,2
133-191_split_3,168
133-191_split_4,3
133-192_split_0,7
133-192_split_1,169
133-192_split_2,44
133-192_split_3,535
133-193_split_0,8
133-193_split_1,28
133-193_split_2,175
133-193_split_3,317
133-193_split_4,34
133-194_split_1,312
133-194_split_2,106
133-194_split_4,128
133-195_split_0,252
133-195_split_2,74
133-195_split_3,133
133-195_split_4,113
133-196_split_0,93
133-196_split_1,295
133-196_split_2,261
133-196_split_4,17
133-197_split_0,9
133-197_split_1,12
133-197_split_2,62
133-197_split_3,15
133-197_split_4,196
133-198_split_0,107
133-198_split_2,401
133-198_split_4,40
133-199_split_0,4
133-199_split_2,6
133-199_split_4,200
134-0_split_0,44
134-0_split_1,64
134-0_split_2,130
134-0_split_3,84
134-0_split_4,164
134-1_split_0,4
134-1_split_1,171
134-1_split_2,293
134-1_split_3,29
134-1_split_4,45
134-2_split_0,188
134-2_split_1,79
134-2_split_3,17
134-2_split_4,163
134-3_split_2,3
134-3_split_3,2
134-3_split_4,211
134-4_split_0,116
134-4_split_1,17
134-4_split_3,14
134-4_split_4,100
134-5_split_0,39
134-5_split_1,26
134-5_split_2,21
134-5_split_3,134
134-5_split_4,17
134-6_split_0,110
134-6_split_1,16
134-6_split_2,44
134-6_split_4,52
134-7_split_2,5
134-8_split_0,18
134-8_split_1,33
134-8_split_2,153
134-8_split_3,7
134-8_split_4,31
134-9_split_0,36
134-9_split_1,14
134-9_split_2,78
134-9_split_3,100
134-9_split_4,478
134-10_split_0,14
134-10_split_2,84
134-10_split_4,144
134-11_split_0,9
134-11_split_1,109
134-11_split_2,12
134-11_split_4,101
134-12_split_0,22
134-12_split_2,82
134-12_split_4,140
134-13_split_0,2
134-13_split_1,653
134-13_split_2,29
134-13_split_3,296
134-13_split_4,3
134-14_split_0,45
134-14_split_1,120
134-14_split_2,129
134-14_split_3,43
134-14_split_4,6
134-15_split_0,213
134-15_split_2,231
134-15_split_3,381
134-16_split_0,14
134-16_split_1,129
134-16_split_2,105
134-17_split_3,54
134-17_split_4,30
134-18_split_0,24
134-18_split_1,59
134-18_split_2,154
134-18_split_3,6
134-18_split_4,11
134-19_split_0,398
134-19_split_1,71
134-19_split_2,19
134-19_split_4,747
134-20_split_0,14
134-20_split_1,211
134-20_split_2,269
134-20_split_3,86
134-20_split_4,9
134-21_split_0,804
134-21_split_1,454
134-21_split_2,228
134-21_split_3,555
134-21_split_4,14
134-22_split_0,14
134-22_split_1,11
134-22_split_2,146
134-22_split_3,84
134-23_split_1,84
134-23_split_2,534
134-23_split_3,26
134-23_split_4,36
134-24_split_1,31
134-24_split_2,70
134-24_split_3,111
134-24_split_4,31
134-25_split_0,37
134-25_split_2,32
134-25_split_3,171
134-25_split_4,111
134-26_split_0,222
134-26_split_1,643
134-26_split_2,194
134-26_split_3,633
134-26_split_4,377
134-27_split_0,17
134-27_split_1,10
134-27_split_2,208
134-28_split_0,40
134-28_split_1,131
134-28_split_2,347
134-28_split_3,46
134-28_split_4,26
134-29_split_0,55
134-29_split_2,13
134-29_split_3,177
134-30_split_0,50
134-30_split_2,55
134-30_split_3,115
134-30_split_4,25
134-31_split_0,13
134-31_split_1,18
134-31_split_2,95
134-31_split_3,120
134-31_split_4,7
134-32_split_0,228
134-32_split_1,50
134-32_split_3,24
134-32_split_4,510
134-33_split_0,26
134-33_split_1,186
134-33_split_2,22
134-33_split_3,27
134-33_split_4,56
134-34_split_0,237
134-34_split_2,46
134-34_split_3,54
134-34_split_4,116
134-35_split_1,149
134-35_split_2,675
134-35_split_3,198
134-35_split_4,1846
134-36_split_0,113
134-36_split_1,49
134-36_split_2,315
134-36_split_3,47
134-36_split_4,26
134-37_split_0,1457
134-37_split_1,65
134-37_split_2,216
134-37_split_3,167
134-37_split_4,3
134-38_split_1,27
134-38_split_2,6
134-38_split_3,2
134-38_split_4,209
134-39_split_0,86
134-39_split_1,90
134-39_split_2,50
134-39_split_3,11
134-40_split_0,124
134-40_split_1,109
134-40_split_2,20
134-40_split_3,65
134-40_split_4,49
134-41_split_0,14
134-41_split_1,14
134-41_split_2,98
134-41_split_3,797
134-41_split_4,131
134-42_split_0,42
134-42_split_1,5
134-42_split_2,20
134-42_split_3,27
134-42_split_4,130
134-43_split_0,95
134-43_split_1,598
134-43_split_2,125
134-43_split_3,855
134-44_split_0,30
134-44_split_1,54
134-44_split_2,18
134-44_split_3,139
134-44_split_4,904
134-45_split_1,14
134-45_split_2,89
134-45_split_4,133
134-46_split_0,41
134-46_split_1,24
134-46_split_4,68
134-47_split_1,78
134-47_split_2,43
134-47_split_3,14
134-47_split_4,112
134-48_split_0,8
134-48_split_1,9
134-48_split_2,2
134-48_split_3,15
134-48_split_4,200
134-49_split_0,8
134-49_split_1,58
134-49_split_2,22
134-49_split_4,161
134-50_split_0,33
134-50_split_1,47
134-50_split_2,74
134-50_split_3,15
134-50_split_4,76
134-51_split_0,58
134-51_split_1,22
134-51_split_2,44
134-52_split_0,447
134-52_split_1,86
134-52_split_3,40
134-52_split_4,146
134-53_split_0,289
134-53_split_1,370
134-53_split_2,1377
134-53_split_3,796
134-53_split_4,734
134-54_split_0,756
134-54_split_1,547
134-54_split_2,287
134-54_split_3,2057
134-54_split_4,141
134-55_split_0,178
134-55_split_1,87
134-55_split_2,157
134-55_split_3,82
134-55_split_4,934
134-56_split_0,151
134-56_split_1,3
134-56_split_2,14
134-56_split_3,784
134-56_split_4,233
134-57_split_0,12
134-57_split_2,62
134-57_split_3,1366
134-57_split_4,147
134-58_split_0,162
134-58_split_1,36
134-58_split_2,138
134-58_split_3,83
134-58_split_4,40
134-59_split_0,40
134-59_split_1,368
134-59_split_2,3
134-59_split_3,82
134-59_split_4,109
134-60_split_0,7
134-60_split_1,118
134-60_split_2,115
134-60_split_3,15
134-60_split_4,64
134-61_split_1,17
134-61_split_2,107
134-61_split_3,95
134-61_split_4,109
134-62_split_0,214
134-62_split_1,197
134-62_split_2,40
134-62_split_3,124
134-62_split_4,53
134-63_split_0,113
134-63_split_1,56
134-63_split_3,70
134-63_split_4,434
134-64_split_0,95
134-64_split_1,73
134-64_split_2,14
134-64_split_3,24
134-64_split_4,24
134-65_split_0,110
134-65_split_1,28
134-65_split_2,114
134-65_split_3,142
134-65_split_4,332
134-66_split_2,20
134-66_split_3,163
134-66_split_4,58
134-67_split_0,87
134-67_split_1,74
134-67_split_2,52
134-67_split_3,25
134-67_split_4,6
134-68_split_0,114
134-68_split_1,70
134-68_split_2,119
134-68_split_3,105
134-68_split_4,85
134-69_split_0,426
134-69_split_1,301
134-69_split_2,371
134-69_split_3,1127
134-69_split_4,1456
134-70_split_0,39
134-70_split_1,81
134-70_split_2,21
134-70_split_3,80
134-70_split_4,106
134-71_split_0,171
134-71_split_1,69
134-71_split_2,70
134-71_split_3,52
134-71_split_4,403
134-72_split_0,888
134-72_split_2,1612
134-72_split_3,1296
134-72_split_4,3289
134-73_split_0,292
134-73_split_1,103
134-73_split_2,42
134-73_split_3,144
134-73_split_4,29
134-74_split_0,68
134-74_split_1,47
134-74_split_2,115
134-74_split_3,14
134-74_split_4,105
134-75_split_0,31
134-75_split_1,12
134-75_split_2,14
134-75_split_3,89
134-75_split_4,93
134-76_split_0,14
134-76_split_1,105
134-76_split_2,23
134-76_split_3,89
134-76_split_4,14
134-77_split_0,52
134-77_split_1,28
134-77_split_4,163
134-78_split_0,53
134-78_split_1,45
134-78_split_2,32
134-78_split_3,76
134-78_split_4,27
134-79_split_0,395
134-79_split_1,455
134-79_split_2,940
134-79_split_3,867
134-79_split_4,636
134-80_split_0,20
134-80_split_1,32
134-81_split_0,92
134-81_split_1,43
134-81_split_2,36
134-81_split_3,22
134-81_split_4,50
134-82_split_2,2
134-82_split_4,3
134-83_split_0,2
134-83_split_3,231
134-83_split_4,16
134-84_split_0,255
134-84_split_1,54
134-84_split_2,117
134-84_split_3,240
134-84_split_4,97
134-85_split_0,17
134-85_split_1,11
134-85_split_2,197
134-85_split_3,23
134-85_split_4,163
134-86_split_0,98
134-86_split_1,70
134-86_split_2,36
134-86_split_3,253
134-86_split_4,12
134-87_split_0,160
134-87_split_1,14
134-87_split_2,25
134-87_split_3,138
134-87_split_4,177
134-88_split_1,52
134-88_split_2,56
134-88_split_3,65
134-88_split_4,66
134-89_split_0,144
134-89_split_1,36
134-89_split_2,65
134-89_split_3,377
134-89_split_4,1715
134-90_split_0,28
134-90_split_1,15
134-90_split_2,152
134-90_split_3,430
134-90_split_4,33
134-91_split_0,69
134-91_split_1,22
134-91_split_2,40
134-91_split_3,78
134-91_split_4,42
134-92_split_1,171
134-92_split_2,1746
134-92_split_3,250
134-93_split_0,15
134-93_split_1,131
134-93_split_2,11
134-93_split_3,38
134-93_split_4,54
